protein_row_id,structure_unique_sequence_id,TED_n_residues,TED_n_high,TED_n_medium,TED_n_low,TED_n_consensus,TED_high_domains,TED_medium_domains,TED_low_domains,TED_searchable_domain_count,TED_searchable_high_domain_count,TED_searchable_medium_domain_count,TED_domains_with_cath_hit_count,TED_domains_without_cath_hit_count,TED_domain_hit_coverage,TED_mean_novelty_l2_topk,TED_max_novelty_l2_topk,TED_best_top1_target,TED_best_top1_cosine,TED_best_cath_domain_id,TED_best_cath_class_code,TED_best_cath_class_name,TED_best_cath_architecture_code,TED_best_cath_architecture_name,TED_best_cath_topology_code,TED_best_cath_topology_name,TED_best_cath_superfamily_code,TED_best_cath_superfamily_name,TED_top_hit_targets_all,TED_top_hit_superfamilies_all,TED_top_hit_topologies_all,TED_best_domain_id,TED_best_domain_confidence,TED_best_domain_ranges,TED_best_domain_novelty_l2_topk,TED_best_domain_top1_target,TED_best_domain_top1_cosine,TED_best_domain_cath_superfamily_code,TED_best_domain_cath_superfamily_name,TED_domain_summary_compact
1527,SEQ_6C8480F862CD,413.0,1.0,1.0,2.0,2.0,12-125,334-396,"303-333_397-413,303-413",2.0,1.0,1.0,1.0,1.0,0.5,41.379112,41.379112,dompdb/3syxA00,0.936122,3syxA00,2.0,Mainly Beta,2.3,Roll,2.30.29,PH-domain like,2.30.29.30,Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB),dompdb/3syxA00,2.30.29.30,2.30.29,R0564_EVH1domain_SEQ_6C8480F862CD_local_exact_prediction__H001,high,12-125,41.379112,dompdb/3syxA00,0.936122,2.30.29.30,Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB),R0564_EVH1domain_SEQ_6C8480F862CD_local_exact_prediction__H001|high|12-125|dompdb/3syxA00|2.30.29.30|41.379112; R0564_EVH1domain_SEQ_6C8480F862CD_local_exact_prediction__M001|medium|334-396|||
1529,SEQ_AA983B41635B,70.0,0.0,0.0,1.0,0.0,na,na,2-70,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,SEQ_5C0EE09DBC93,595.0,0.0,1.0,5.0,1.0,na,36-199,"36-199_367-595,260-586,283-366,283-432,433-595",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0566_betarolldomain_SEQ_5C0EE09DBC93_local_exact_prediction__M001|medium|36-199|||
1533,SEQ_00F0474709A8,88.0,0.0,1.0,1.0,1.0,na,30-88,1-79,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0567_kunitz_SEQ_00F0474709A8_local_exact_prediction__M001|medium|30-88|||
1534,SEQ_8E813C58140C,97.0,1.0,0.0,0.0,1.0,10-87,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.486691,43.486691,dompdb/6hpvA01,0.883792,6hpvA01,,,,,,,,,dompdb/6hpvA01,,,R0568_affimer_SEQ_8E813C58140C_local_exact_prediction__H001,high,10-87,43.486691,dompdb/6hpvA01,0.883792,,,R0568_affimer_SEQ_8E813C58140C_local_exact_prediction__H001|high|10-87|dompdb/6hpvA01||43.486691
1535,SEQ_4B36E9C96507,98.0,0.0,1.0,1.0,1.0,na,7-41_44-69_93-98,10-84,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"R0569_affimer_SEQ_4B36E9C96507_PDB_exact__M001|medium|7-41,44-69,93-98|||"
1536,SEQ_F41E34A29807,98.0,1.0,0.0,0.0,1.0,10-89,na,na,1.0,1.0,0.0,1.0,0.0,1.0,44.115215,44.115215,dompdb/6hpvA01,0.91248,6hpvA01,,,,,,,,,dompdb/6hpvA01,,,R0570_affimer_SEQ_F41E34A29807_local_exact_prediction__H001,high,10-89,44.115215,dompdb/6hpvA01,0.91248,,,R0570_affimer_SEQ_F41E34A29807_local_exact_prediction__H001|high|10-89|dompdb/6hpvA01||44.115215
1537,SEQ_A5E794801678,97.0,1.0,0.0,0.0,1.0,10-88,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.70351,43.70351,dompdb/6hpvA01,0.916976,6hpvA01,,,,,,,,,dompdb/6hpvA01,,,R0571_affimer_SEQ_A5E794801678_local_exact_prediction__H001,high,10-88,43.70351,dompdb/6hpvA01,0.916976,,,R0571_affimer_SEQ_A5E794801678_local_exact_prediction__H001|high|10-88|dompdb/6hpvA01||43.703510
1538,SEQ_C853C6642382,112.0,1.0,0.0,0.0,1.0,10-58_70-103,na,na,1.0,1.0,0.0,1.0,0.0,1.0,47.822788,47.822788,dompdb/3nqzA02,0.726438,3nqzA02,3.0,Alpha Beta,3.1,Roll,3.10.450,"Nuclear Transport Factor 2; Chain: A,",3.10.450.40,,dompdb/3nqzA02,3.10.450.40,3.10.450,R0572_affimer_SEQ_C853C6642382_local_exact_prediction__H001,high,"10-58,70-103",47.822788,dompdb/3nqzA02,0.726438,3.10.450.40,,"R0572_affimer_SEQ_C853C6642382_local_exact_prediction__H001|high|10-58,70-103|dompdb/3nqzA02|3.10.450.40|47.822788"
1539,SEQ_E69A61328AA2,112.0,0.0,1.0,1.0,1.0,na,2-71,10-103,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0573_affimer_SEQ_E69A61328AA2_local_exact_prediction__M001|medium|2-71|||
1540,SEQ_F3D6CC7DD12A,94.0,1.0,0.0,0.0,1.0,10-85,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.219234,43.219234,dompdb/6hpvA01,0.888307,6hpvA01,,,,,,,,,dompdb/6hpvA01,,,R0574_affimer_SEQ_F3D6CC7DD12A_local_exact_prediction__H001,high,10-85,43.219234,dompdb/6hpvA01,0.888307,,,R0574_affimer_SEQ_F3D6CC7DD12A_local_exact_prediction__H001|high|10-85|dompdb/6hpvA01||43.219234
1541,SEQ_A02530FED789,98.0,1.0,0.0,0.0,1.0,10-89,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.466618,43.466618,dompdb/6hpvA01,0.907086,6hpvA01,,,,,,,,,dompdb/6hpvA01,,,R0575_affimer_SEQ_A02530FED789_local_exact_prediction__H001,high,10-89,43.466618,dompdb/6hpvA01,0.907086,,,R0575_affimer_SEQ_A02530FED789_local_exact_prediction__H001|high|10-89|dompdb/6hpvA01||43.466618
1542,SEQ_82EB0CDA83CC,143.0,1.0,0.0,0.0,1.0,27-137,na,na,1.0,1.0,0.0,1.0,0.0,1.0,50.900043,50.900043,dompdb/3gaxA00,0.928885,3gaxA00,3.0,Alpha Beta,3.1,Roll,3.10.450,"Nuclear Transport Factor 2; Chain: A,",3.10.450.10,,dompdb/3gaxA00,3.10.450.10,3.10.450,R0576_affimer_SEQ_82EB0CDA83CC_local_exact_prediction__H001,high,27-137,50.900043,dompdb/3gaxA00,0.928885,3.10.450.10,,R0576_affimer_SEQ_82EB0CDA83CC_local_exact_prediction__H001|high|27-137|dompdb/3gaxA00|3.10.450.10|50.900043
1543,SEQ_1E48DDDCED21,134.0,1.0,0.0,0.0,1.0,25-129,na,na,1.0,1.0,0.0,1.0,0.0,1.0,55.083248,55.083248,dompdb/3gaxA00,0.970192,3gaxA00,3.0,Alpha Beta,3.1,Roll,3.10.450,"Nuclear Transport Factor 2; Chain: A,",3.10.450.10,,dompdb/3gaxA00,3.10.450.10,3.10.450,R0577_affimer_SEQ_1E48DDDCED21_local_exact_prediction__H001,high,25-129,55.083248,dompdb/3gaxA00,0.970192,3.10.450.10,,R0577_affimer_SEQ_1E48DDDCED21_local_exact_prediction__H001|high|25-129|dompdb/3gaxA00|3.10.450.10|55.083248
1544,SEQ_9C88527D085D,116.0,1.0,0.0,0.0,1.0,10-114,na,na,1.0,1.0,0.0,1.0,0.0,1.0,59.441097,59.441097,dompdb/4ea9A02,0.983335,4ea9A02,2.0,Mainly Beta,2.16,3 Solenoid,2.160.10,UDP N-Acetylglucosamine Acyltransferase; domain 1,2.160.10.10,Hexapeptide repeat proteins,dompdb/4ea9A02,2.160.10.10,2.160.10,R0578_betarolldomain_SEQ_9C88527D085D_local_exact_prediction__H001,high,10-114,59.441097,dompdb/4ea9A02,0.983335,2.160.10.10,Hexapeptide repeat proteins,R0578_betarolldomain_SEQ_9C88527D085D_local_exact_prediction__H001|high|10-114|dompdb/4ea9A02|2.160.10.10|59.441097
1546,SEQ_F60A0AFAFF73,116.0,1.0,0.0,0.0,1.0,10-114,na,na,1.0,1.0,0.0,1.0,0.0,1.0,59.95919,59.95919,dompdb/4ea9A02,0.984448,4ea9A02,2.0,Mainly Beta,2.16,3 Solenoid,2.160.10,UDP N-Acetylglucosamine Acyltransferase; domain 1,2.160.10.10,Hexapeptide repeat proteins,dompdb/4ea9A02,2.160.10.10,2.160.10,R0579_betarolldomain_SEQ_F60A0AFAFF73_local_exact_prediction__H001,high,10-114,59.95919,dompdb/4ea9A02,0.984448,2.160.10.10,Hexapeptide repeat proteins,R0579_betarolldomain_SEQ_F60A0AFAFF73_local_exact_prediction__H001|high|10-114|dompdb/4ea9A02|2.160.10.10|59.959190
1548,SEQ_F96A8FD465F7,36.0,0.0,1.0,0.0,1.0,na,2-36,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0580_knottin_SEQ_F96A8FD465F7_PDB_exact__M001|medium|2-36|||
1549,SEQ_DE22EE1DF858,33.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,SEQ_76E48B791C6B,36.0,0.0,1.0,0.0,1.0,na,2-36,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0582_knottin_SEQ_76E48B791C6B_PDB_exact__M001|medium|2-36|||
1551,SEQ_DDDE3DDA77F6,36.0,0.0,1.0,0.0,1.0,na,2-36,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0583_knottin_SEQ_DDDE3DDA77F6_PDB_exact__M001|medium|2-36|||
1552,SEQ_84AE353C02A8,34.0,0.0,1.0,0.0,1.0,na,2-34,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0584_knottin_SEQ_84AE353C02A8_PDB_exact__M001|medium|2-34|||
1553,SEQ_776C10E539BC,34.0,0.0,1.0,0.0,1.0,na,2-34,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0585_knottin_SEQ_776C10E539BC_PDB_exact__M001|medium|2-34|||
1555,SEQ_DFB3AB636683,33.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,SEQ_5D26157116E7,33.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,SEQ_234EE1C0EE92,36.0,0.0,0.0,1.0,0.0,na,na,2-36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,SEQ_5A0A9293AD36,33.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,SEQ_12F74AE8398D,33.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,SEQ_57C3EA9CB786,33.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,SEQ_7C8045936426,34.0,0.0,1.0,0.0,1.0,na,2-34,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0592_knottin_SEQ_7C8045936426_PDB_exact__M001|medium|2-34|||
1573,SEQ_F1B2EF9C9712,59.0,0.0,1.0,0.0,1.0,na,2-59,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0593_knottin_SEQ_F1B2EF9C9712_PDB_exact__M001|medium|2-59|||
1574,SEQ_BF992603EB92,69.0,0.0,0.0,1.0,0.0,na,na,2-33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,SEQ_79AA58C7E25A,78.0,1.0,0.0,0.0,1.0,22-76,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.749073,36.749073,dompdb/1fakI00,0.993246,1fakI00,4.0,Few Secondary Structures,4.1,Irregular,4.10.410,Factor Xa Inhibitor,4.10.410.10,Pancreatic trypsin inhibitor Kunitz domain,dompdb/1fakI00,4.10.410.10,4.10.410,R0595_kunitz_SEQ_79AA58C7E25A_local_exact_prediction__H001,high,22-76,36.749073,dompdb/1fakI00,0.993246,4.10.410.10,Pancreatic trypsin inhibitor Kunitz domain,R0595_kunitz_SEQ_79AA58C7E25A_local_exact_prediction__H001|high|22-76|dompdb/1fakI00|4.10.410.10|36.749073
1582,SEQ_DDD96C49014F,78.0,1.0,0.0,0.0,1.0,24-76,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.825779,36.825779,dompdb/1fakI00,0.954904,1fakI00,4.0,Few Secondary Structures,4.1,Irregular,4.10.410,Factor Xa Inhibitor,4.10.410.10,Pancreatic trypsin inhibitor Kunitz domain,dompdb/1fakI00,4.10.410.10,4.10.410,R0596_kunitz_SEQ_DDD96C49014F_local_exact_prediction__H001,high,24-76,36.825779,dompdb/1fakI00,0.954904,4.10.410.10,Pancreatic trypsin inhibitor Kunitz domain,R0596_kunitz_SEQ_DDD96C49014F_local_exact_prediction__H001|high|24-76|dompdb/1fakI00|4.10.410.10|36.825779
1585,SEQ_E3E88212CB66,26.0,0.0,0.0,1.0,0.0,na,na,2-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,SEQ_AF51152E43A0,41.0,1.0,0.0,0.0,1.0,6-40,na,na,1.0,1.0,0.0,1.0,0.0,1.0,2823.780518,2823.780518,dompdb/7xrjA01,0.680275,7xrjA01,,,,,,,,,dompdb/7xrjA01,,,R0598_knottin_SEQ_AF51152E43A0_PDB_exact__H001,high,6-40,2823.780518,dompdb/7xrjA01,0.680275,,,R0598_knottin_SEQ_AF51152E43A0_PDB_exact__H001|high|6-40|dompdb/7xrjA01||2823.780518
1588,SEQ_98311ADC9796,609.0,1.0,0.0,0.0,1.0,3-392,na,na,1.0,1.0,0.0,1.0,0.0,1.0,59.206108,59.206108,dompdb/1qcxA00,0.936688,1qcxA00,2.0,Mainly Beta,2.16,3 Solenoid,2.160.20,Pectate Lyase C-like,2.160.20.10,"Single-stranded right-handed beta-helix, Pectin lyase-like",dompdb/1qcxA00,2.160.20.10,2.160.20,R0599_betarolldomain_SEQ_98311ADC9796_PDB_exact__H001,high,3-392,59.206108,dompdb/1qcxA00,0.936688,2.160.20.10,"Single-stranded right-handed beta-helix, Pectin lyase-like",R0599_betarolldomain_SEQ_98311ADC9796_PDB_exact__H001|high|3-392|dompdb/1qcxA00|2.160.20.10|59.206108
1589,SEQ_0F220A451552,377.0,1.0,1.0,1.0,2.0,278-373,28-90,64-155,2.0,1.0,1.0,1.0,1.0,0.5,35.467438,35.467438,dompdb/2dbjA01,0.953886,2dbjA01,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/2dbjA01,2.60.40.10,2.60.40,R0600_centyrin_SEQ_0F220A451552_local_exact_prediction__H001,high,278-373,35.467438,dompdb/2dbjA01,0.953886,2.60.40.10,Immunoglobulins,R0600_centyrin_SEQ_0F220A451552_local_exact_prediction__H001|high|278-373|dompdb/2dbjA01|2.60.40.10|35.467438; R0600_centyrin_SEQ_0F220A451552_local_exact_prediction__M001|medium|28-90|||
1591,SEQ_54CE6E8B613D,140.0,1.0,0.0,0.0,1.0,11-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,39.628658,39.628658,dompdb/3oanA00,0.788306,3oanA00,2.0,Mainly Beta,2.3,Roll,2.30.29,PH-domain like,2.30.29.30,Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB),dompdb/3oanA00,2.30.29.30,2.30.29,R0601_EVH1domain_SEQ_54CE6E8B613D_PDB_exact__H001,high,11-113,39.628658,dompdb/3oanA00,0.788306,2.30.29.30,Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB),R0601_EVH1domain_SEQ_54CE6E8B613D_PDB_exact__H001|high|11-113|dompdb/3oanA00|2.30.29.30|39.628658
1593,SEQ_1CA6DC0A49B4,27.0,0.0,1.0,0.0,1.0,na,2-27,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0602_knottin_SEQ_1CA6DC0A49B4_PDB_exact__M001|medium|2-27|||
1597,SEQ_CF30D187803E,35.0,0.0,0.0,1.0,0.0,na,na,2-6_8-35,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,SEQ_1CF0F97C144A,30.0,0.0,0.0,0.0,0.0,na,na,na,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,SEQ_89088AECA77B,28.0,0.0,0.0,0.0,0.0,na,na,na,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,SEQ_91A14F338700,26.0,0.0,1.0,0.0,1.0,na,2-26,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0606_knottin_SEQ_91A14F338700_PDB_exact__M001|medium|2-26|||
1604,SEQ_DA8AA7CC77E0,1254.0,0.0,1.0,3.0,1.0,na,255-470,"6-478,27-254_471-507,28-175_477-507",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0607_betarolldomain_SEQ_DA8AA7CC77E0_PDB_exact__M001|medium|255-470|||
1605,SEQ_0CA3CD6ADE85,619.0,1.0,1.0,3.0,2.0,79-242,299-433,"259-607,434-557,440-608",2.0,1.0,1.0,1.0,1.0,0.5,59.100338,59.100338,dompdb/1x91A00,0.974329,1x91A00,1.0,Mainly Alpha,1.2,Up-down Bundle,1.20.140,"Butyryl-CoA Dehydrogenase, subunit A; domain 3",1.20.140.40,Invertase/pectin methylesterase inhibitor family protein,dompdb/1x91A00,1.20.140.40,1.20.140,R0608_betarolldomain_SEQ_0CA3CD6ADE85_local_exact_prediction__H001,high,79-242,59.100338,dompdb/1x91A00,0.974329,1.20.140.40,Invertase/pectin methylesterase inhibitor family protein,R0608_betarolldomain_SEQ_0CA3CD6ADE85_local_exact_prediction__H001|high|79-242|dompdb/1x91A00|1.20.140.40|59.100338; R0608_betarolldomain_SEQ_0CA3CD6ADE85_local_exact_prediction__M001|medium|299-433|||
1608,SEQ_EB4534B7800A,342.0,0.0,1.0,2.0,1.0,na,236-340,"33-89,60-148",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0609_centyrin_SEQ_EB4534B7800A_local_exact_prediction__M001|medium|236-340|||
1609,SEQ_E9785C30B20C,51.0,0.0,0.0,1.0,0.0,na,na,18-50,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,SEQ_43A796FB26E7,50.0,0.0,0.0,1.0,0.0,na,na,17-49,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,SEQ_E6569852AAFD,51.0,0.0,1.0,1.0,1.0,na,2-51,18-50,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0612_phdfingerdomain_SEQ_E6569852AAFD_local_exact_prediction__M001|medium|2-51|||
1614,SEQ_6FA6D50E6C4C,51.0,0.0,1.0,1.0,1.0,na,2-51,18-50,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0613_phdfingerdomain_SEQ_6FA6D50E6C4C_local_exact_prediction__M001|medium|2-51|||
1615,SEQ_9383C65AF401,274.0,1.0,0.0,3.0,1.0,166-266,na,"28-57,28-88,58-88",1.0,1.0,0.0,1.0,0.0,1.0,33.706142,33.706142,dompdb/1blwA02,0.967808,1blwA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/1blwA02,2.60.40.10,2.60.40,R0614_centyrin_SEQ_9383C65AF401_local_exact_prediction__H001,high,166-266,33.706142,dompdb/1blwA02,0.967808,2.60.40.10,Immunoglobulins,R0614_centyrin_SEQ_9383C65AF401_local_exact_prediction__H001|high|166-266|dompdb/1blwA02|2.60.40.10|33.706142
1616,SEQ_883250AC2BB3,387.0,0.0,1.0,2.0,1.0,na,256-379,"22-58,43-74",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0615_centyrin_SEQ_883250AC2BB3_local_exact_prediction__M001|medium|256-379|||
1617,SEQ_9A01101AE19E,379.0,1.0,0.0,4.0,1.0,272-377,na,"26-55,26-87,56-87,57-148",1.0,1.0,0.0,1.0,0.0,1.0,34.190113,34.190113,dompdb/1blwA02,0.97153,1blwA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/1blwA02,2.60.40.10,2.60.40,R0616_centyrin_SEQ_9A01101AE19E_local_exact_prediction__H001,high,272-377,34.190113,dompdb/1blwA02,0.97153,2.60.40.10,Immunoglobulins,R0616_centyrin_SEQ_9A01101AE19E_local_exact_prediction__H001|high|272-377|dompdb/1blwA02|2.60.40.10|34.190113
1618,SEQ_BEB25AC8CA34,432.0,0.0,2.0,1.0,2.0,na,"37-65,303-314_325-432",57-147,2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"R0617_centyrin_SEQ_BEB25AC8CA34_local_exact_prediction__M001|medium|37-65|||; R0617_centyrin_SEQ_BEB25AC8CA34_local_exact_prediction__M002|medium|303-314,325-432|||"
1619,SEQ_3B6190C5FDEB,379.0,1.0,0.0,3.0,1.0,270-377,na,"26-56,26-81,57-146",1.0,1.0,0.0,1.0,0.0,1.0,34.528404,34.528404,dompdb/2dbjA01,0.963574,2dbjA01,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/2dbjA01,2.60.40.10,2.60.40,R0618_centyrin_SEQ_3B6190C5FDEB_local_exact_prediction__H001,high,270-377,34.528404,dompdb/2dbjA01,0.963574,2.60.40.10,Immunoglobulins,R0618_centyrin_SEQ_3B6190C5FDEB_local_exact_prediction__H001|high|270-377|dompdb/2dbjA01|2.60.40.10|34.528404
1620,SEQ_872B905748FD,432.0,1.0,1.0,1.0,2.0,303-315_324-430,41-70,57-146,2.0,1.0,1.0,1.0,1.0,0.5,42.738148,42.738148,dompdb/1uurA02,0.916289,1uurA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.340,"Rel homology domain (RHD), DNA-binding domain",dompdb/1uurA02,2.60.40.340,2.60.40,R0619_centyrin_SEQ_872B905748FD_local_exact_prediction__H001,high,"303-315,324-430",42.738148,dompdb/1uurA02,0.916289,2.60.40.340,"Rel homology domain (RHD), DNA-binding domain","R0619_centyrin_SEQ_872B905748FD_local_exact_prediction__H001|high|303-315,324-430|dompdb/1uurA02|2.60.40.340|42.738148; R0619_centyrin_SEQ_872B905748FD_local_exact_prediction__M001|medium|41-70|||"
1621,SEQ_50FAD7314A70,352.0,0.0,2.0,2.0,2.0,na,"38-82,247-352","24-60,161-173_206-348",2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0620_centyrin_SEQ_50FAD7314A70_local_exact_prediction__M001|medium|38-82|||; R0620_centyrin_SEQ_50FAD7314A70_local_exact_prediction__M002|medium|247-352|||
1622,SEQ_3C4A760A450C,364.0,0.0,1.0,1.0,1.0,na,259-364,60-93_145-359,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0621_centyrin_SEQ_3C4A760A450C_local_exact_prediction__M001|medium|259-364|||
1624,SEQ_5BB8201A77E3,367.0,1.0,0.0,3.0,1.0,261-365,na,"28-62,28-88,91-172",1.0,1.0,0.0,1.0,0.0,1.0,34.406979,34.406979,dompdb/2dbjA01,0.960817,2dbjA01,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/2dbjA01,2.60.40.10,2.60.40,R0622_centyrin_SEQ_5BB8201A77E3_local_exact_prediction__H001,high,261-365,34.406979,dompdb/2dbjA01,0.960817,2.60.40.10,Immunoglobulins,R0622_centyrin_SEQ_5BB8201A77E3_local_exact_prediction__H001|high|261-365|dompdb/2dbjA01|2.60.40.10|34.406979
1626,SEQ_3E7D84264801,59.0,0.0,1.0,1.0,1.0,na,2-59,17-55,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0623_kunitz_SEQ_3E7D84264801_PDB_exact__M001|medium|2-59|||
1627,SEQ_EBB5882EA86D,80.0,0.0,1.0,1.0,1.0,na,27-80,1-76,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0624_kunitz_SEQ_EBB5882EA86D_local_exact_prediction__M001|medium|27-80|||
1631,SEQ_E41ED928C377,33.0,0.0,1.0,0.0,1.0,na,2-33,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0625_cyclotide_SEQ_E41ED928C377_PDB_exact__M001|medium|2-33|||
1636,SEQ_C16CBB6211A4,35.0,0.0,1.0,0.0,1.0,na,2-35,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0626_knottin_SEQ_C16CBB6211A4_PDB_exact__M001|medium|2-35|||
1637,SEQ_DD5D9A5AC8E9,39.0,0.0,1.0,0.0,1.0,na,2-39,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0627_phdfingerdomain_SEQ_DD5D9A5AC8E9_local_exact_prediction__M001|medium|2-39|||
1640,SEQ_170CD844E091,380.0,0.0,2.0,1.0,2.0,na,"79-208,229-380",41-376,2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0628_betarolldomain_SEQ_170CD844E091_local_exact_prediction__M001|medium|79-208|||; R0628_betarolldomain_SEQ_170CD844E091_local_exact_prediction__M002|medium|229-380|||
1641,SEQ_FE48CFAAB74F,57.0,1.0,0.0,0.0,1.0,6-56,na,na,1.0,1.0,0.0,1.0,0.0,1.0,8396.776367,8396.776367,dompdb/2w42B01,0.708496,2w42B01,3.0,Alpha Beta,3.4,3-Layer(aba) Sandwich,3.40.50,Rossmann fold,3.40.50.2300,Response regulator,dompdb/2w42B01,3.40.50.2300,3.40.50,R0629_knottin_SEQ_FE48CFAAB74F_PDB_exact__H001,high,6-56,8396.776367,dompdb/2w42B01,0.708496,3.40.50.2300,Response regulator,R0629_knottin_SEQ_FE48CFAAB74F_PDB_exact__H001|high|6-56|dompdb/2w42B01|3.40.50.2300|8396.776367
