protein_row_id,structure_unique_sequence_id,ProtParam_MW_Da,ProtParam_pI,ProtParam_GRAVY,ProtParam_Instability_Index,ProtParam_Aromaticity,ProtParam_Ext_Coeff_Reduced,ProtParam_Ext_Coeff_Oxidized
2365,SEQ_9DFF8EE39F13,6506.21,4.6,-0.2931,55.54,0.1552,11460,11835
2366,SEQ_B70D0050A195,6154.69,4.86,-0.5036,52.04,0.1455,9970,10345
2367,SEQ_90F4FC547D86,6398.89,4.86,-0.6224,52.66,0.1379,11460,11835
2368,SEQ_54569C53567D,6368.05,4.6,-0.2228,52.96,0.1579,11460,11835
2369,SEQ_A44C0A9A7B84,6455.14,4.38,-0.2621,52.11,0.1552,11460,11835
2370,SEQ_79331A030E1A,6457.12,4.6,-0.3586,52.22,0.1552,11460,11835
2371,SEQ_D1FAD35F06CC,6415.1,4.6,-0.3259,58.77,0.1379,9970,10345
2372,SEQ_07029C614CC0,6528.26,4.6,-0.2441,57.95,0.1356,9970,10345
2373,SEQ_31173C9AEF13,6436.12,4.49,-0.2293,52.11,0.1552,11460,11835
2374,SEQ_C79DACDFF3B2,3237.67,5.58,-1.0552,41.93,0.0,0,375
2375,SEQ_193E26E55FD3,11089.18,4.46,-0.1327,14.47,0.1485,28880,28880
2376,SEQ_D49CC10EFC68,11053.13,4.83,-0.2208,24.84,0.1287,21890,21890
2377,SEQ_68B014FAF562,10801.93,4.6,-0.0816,15.68,0.1327,29910,29910
2378,SEQ_6F2FF8398079,10491.41,4.24,-0.2177,30.4,0.1354,25900,25900
2379,SEQ_D7402AAD47B3,11042.97,4.07,-0.2278,28.8,0.2062,36330,36330
2380,SEQ_AF90135291BB,10563.58,4.51,-0.024,22.61,0.1667,25900,25900
2381,SEQ_FDDA3CEAE96D,9937.97,4.24,0.0902,29.08,0.1413,28420,28420
2382,SEQ_E919995DC0F6,10203.22,4.74,-0.072,32.52,0.1398,28420,28420
2383,SEQ_614C1ECADDEF,9987.07,5.04,-0.0033,36.21,0.1304,19940,19940
2384,SEQ_9C02C24F169F,9857.86,4.24,0.0935,16.79,0.129,21430,21430
2385,SEQ_70D1AA01FB1B,9746.72,4.16,0.1593,15.45,0.1538,18910,18910
2386,SEQ_305ED8E0E088,10792.83,4.07,-0.1021,21.62,0.1771,34380,34380
2387,SEQ_BD72275995DB,9840.92,4.59,0.2109,21.67,0.1196,25440,25440
2388,SEQ_E7863757A5FD,10074.19,4.45,0.1914,15.63,0.129,26930,26930
2389,SEQ_979975C89B07,10265.24,4.07,-0.0138,28.57,0.1489,35410,35410
2390,SEQ_668F2E3064B0,10191.17,4.74,-0.1409,27.69,0.1398,29910,29910
2391,SEQ_88D9AE535036,10512.53,4.35,-0.0253,19.39,0.1684,38390,38390
2392,SEQ_A7B436650152,9942.02,4.35,0.1473,19.68,0.1429,24410,24410
2393,SEQ_8379433E37D3,10686.68,4.35,-0.1253,21.31,0.1895,37360,37360
2394,SEQ_216ECC7C0BE7,9868.84,4.16,0.0879,18.01,0.1648,23380,23380
2395,SEQ_E58FDF482892,9987.96,4.16,0.0242,12.05,0.1758,24870,24870
2396,SEQ_25189BF0CAA6,10424.56,6.26,-0.0385,32.96,0.1354,17420,17420
2397,SEQ_FCFC36F563FF,10081.34,6.33,0.0691,20.59,0.0851,14440,14440
2398,SEQ_1F2E8383AF87,10171.37,6.28,0.0653,20.72,0.1053,25440,25440
2399,SEQ_AF8B5C3C7046,10021.22,6.33,0.0479,21.9,0.0851,14440,14440
2400,SEQ_FB4512E3750F,10024.25,8.21,-0.0032,20.18,0.0851,14440,14440
2401,SEQ_CCDE4B12340C,10133.4,9.45,-0.0372,30.95,0.0851,14440,14440
2406,SEQ_7A968DE5EE89,10223.53,8.21,0.0853,16.75,0.0842,14440,14440
2407,SEQ_4C581C735D66,10151.36,8.21,0.0074,18.6,0.0957,19940,19940
2408,SEQ_0BE08EDEB74A,10087.32,8.22,0.0649,14.77,0.0851,14440,14440
2409,SEQ_9B1D4DCB49FC,10095.41,8.21,0.1202,14.46,0.0851,14440,14440
2410,SEQ_2371FF190E59,10127.43,6.31,0.0702,14.77,0.0851,14440,14440
2411,SEQ_3F7E486B05BB,10152.42,8.21,0.0021,19.45,0.0851,14440,14440
2412,SEQ_EC3038D9A2AD,10150.29,8.21,-0.1223,17.29,0.0957,19940,19940
2413,SEQ_D829522EE6CE,10165.39,9.1,0.0106,17.46,0.0957,19940,19940
2414,SEQ_E91A162C795B,10239.43,6.33,-0.0372,16.08,0.1064,25440,25440
2415,SEQ_3983C9C9221B,10124.34,8.21,0.0489,21.9,0.0957,19940,19940
2416,SEQ_C7646A9528D4,10921.04,4.92,-0.3089,20.96,0.0891,19940,19940
2417,SEQ_E62CDC0FD132,10060.16,4.51,0.0936,19.9,0.1064,21430,21430
2418,SEQ_A45B05CF0E93,9941.89,4.41,-0.0714,23.19,0.1429,21890,21890
2419,SEQ_4A3288BEF4B4,9872.05,8.04,-0.1901,26.38,0.0879,14440,14440
2420,SEQ_80F9E8A9461E,9849.04,6.28,0.0011,16.79,0.0989,14440,14565
2421,SEQ_883B06962EE3,9640.69,6.29,-0.1744,25.32,0.1,15930,15930
2422,SEQ_BB5E79B4CDEB,9700.85,6.29,-0.0644,21.32,0.1,15930,15930
2423,SEQ_40CD7CAF9C11,9776.8,6.74,-0.2198,15.91,0.0879,14440,14440
2424,SEQ_DC277CFF6EA9,9858.04,8.17,-0.2378,24.34,0.1,15930,15930
2425,SEQ_36F4FBC730D6,9598.61,4.72,-0.1544,27.81,0.1,15930,15930
2426,SEQ_AFB81BFDEF1F,9979.01,8.21,-0.2813,25.74,0.1099,14440,14440
2427,SEQ_2BA4A85BB9C0,11440.63,5.12,-0.1843,19.67,0.1471,35410,35410
2428,SEQ_DE0C332A8726,10009.18,6.29,-0.1132,23.51,0.1209,21430,21430
2429,SEQ_4E54D5B465E8,10093.26,8.19,-0.1813,16.73,0.1209,26930,26930
2430,SEQ_167EDC627867,10050.94,4.66,-0.1053,27.94,0.1277,28420,28420
2431,SEQ_CD5E8EA03DA1,10155.99,4.24,-0.1723,34.63,0.1383,29910,29910
2432,SEQ_F0BA120B4594,10361.29,4.46,-0.217,27.19,0.1596,32890,32890
2433,SEQ_EC2712DA813D,10874.11,8.93,-0.053,22.9,0.12,20400,20400
2434,SEQ_A3AE97DBC7E4,10591.55,4.49,-0.3305,20.1,0.1263,26930,26930
2435,SEQ_8C8C02D02BFC,10478.4,4.55,-0.3937,23.07,0.1053,19940,19940
2436,SEQ_34FEC2FA6127,9816.95,8.22,-0.1088,14.94,0.0879,14440,14440
2437,SEQ_D7CD748FC31E,9763.85,6.74,-0.0967,14.51,0.0879,14440,14440
2438,SEQ_C25C7B552641,10420.76,9.72,-0.2558,22.35,0.0842,14440,14440
2439,SEQ_ED1362A81DCE,10414.84,9.66,-0.2253,20.56,0.0842,14440,14440
2440,SEQ_8ECA7B6173DF,10535.54,4.94,-0.3737,20.38,0.1263,22920,22920
2441,SEQ_6B32ED7CA835,10490.86,9.05,-0.0926,24.2,0.1158,30940,30940
2442,SEQ_F3F5FF18D304,9787.87,6.74,-0.1154,14.62,0.0879,14440,14440
2443,SEQ_FABD33B710BB,10370.52,5.81,-0.2053,22.53,0.0957,14440,14440
2444,SEQ_AC3CB3320561,10139.36,6.29,-0.0468,18.71,0.0957,19940,19940
2445,SEQ_0A7C997FCCFF,9941.09,5.05,0.0233,30.96,0.1444,18910,19035
2446,SEQ_22FBCC51B7C6,10146.34,7.92,-0.0033,37.84,0.1522,20400,20525
2447,SEQ_CE9EB7144139,12565.95,7.89,-0.1522,37.06,0.1593,24870,24995
2448,SEQ_7230774D9449,9908.96,5.05,-0.05,28.82,0.1444,18910,18910
2449,SEQ_4EF06E0B7685,9952.07,9.05,-0.1191,23.79,0.0851,14440,14440
2450,SEQ_6ABFDBC7FAFC,10265.42,8.19,-0.0938,23.36,0.0825,14440,14440
2452,SEQ_22C968113954,11819.41,6.46,-0.0131,24.69,0.0841,24980,24980
2453,SEQ_905544FC9331,10322.29,4.63,-0.0137,29.76,0.1474,27390,27390
2454,SEQ_FE102D461733,10554.43,4.05,-0.2447,25.72,0.1809,31860,31860
2455,SEQ_040DD4290898,10018.89,4.14,-0.0207,35.03,0.163,27390,27390
2456,SEQ_10041B51055E,10098.97,4.2,-0.0641,36.19,0.1739,24870,24870
2457,SEQ_2FA4194D5AB0,10580.48,4.65,-0.1969,41.41,0.1562,25900,25900
2458,SEQ_2DF00A30C236,10609.56,4.65,-0.1552,36.41,0.1562,27390,27390
2459,SEQ_0079AF6801A3,10556.54,4.29,-0.1309,28.71,0.1915,43890,43890
2460,SEQ_70B98E0DB744,9926.88,4.7,-0.1044,20.53,0.1429,33920,33920
2461,SEQ_9C649E2E9783,10011.99,5.01,-0.04,40.55,0.1667,35410,35410
2462,SEQ_B5B7535C3F63,10085.08,4.77,-0.18,23.64,0.1667,36900,36900
2463,SEQ_5FCFCD808414,9961.84,4.07,-0.1044,32.47,0.1667,36900,36900
2464,SEQ_F1E31F02123C,10810.9,6.89,-0.1276,50.73,0.1633,30370,30370
2465,SEQ_2BE8A1D27C12,10106.01,4.77,-0.1914,37.48,0.1398,25900,25900
2466,SEQ_8B336D580B2E,9987.92,4.9,-0.0478,33.24,0.1667,36900,36900
2467,SEQ_0C529D0794F1,10491.51,4.94,-0.1452,25.53,0.2043,34840,34840
2468,SEQ_51A205C3B9D0,10267.34,4.29,0.0895,31.75,0.1474,28420,28420
2469,SEQ_492150FC44AC,9764.91,5.0,0.163,27.84,0.1196,19940,19940
2470,SEQ_F3121A57B91C,9671.82,4.72,0.1292,23.35,0.1461,22920,22920
2471,SEQ_B105A39801BC,10411.49,4.7,-0.0138,35.02,0.1702,32890,32890
2472,SEQ_2E0C086D1824,9894.02,4.44,0.1902,35.47,0.1413,18910,18910
2473,SEQ_79C4A29F2014,9701.77,4.86,0.2187,37.32,0.1319,17420,17545
2474,SEQ_E9E9BB383F0C,9717.77,4.86,0.1736,37.12,0.1319,18910,19035
2475,SEQ_BD8E55C259EF,9940.01,8.21,0.0737,35.54,0.0947,18450,18450
2476,SEQ_80AC6CC8EA69,10393.37,4.28,-0.0146,36.92,0.1458,31400,31400
2477,SEQ_12BCD4EA6B3A,10230.23,4.38,0.0687,39.77,0.125,24410,24410
2478,SEQ_9586F6E24742,10603.7,6.28,-0.0505,34.09,0.1443,35410,35410
2479,SEQ_FE58DE1FFCC3,10074.12,4.98,0.0396,32.94,0.1538,31400,31400
2480,SEQ_962823A75F82,10129.24,5.36,0.0066,26.35,0.1538,31400,31400
2481,SEQ_8D966DC1012D,10064.06,4.69,0.0387,30.15,0.1398,28420,28420
2482,SEQ_00643245CCDD,10299.25,4.49,0.0208,31.78,0.125,24410,24410
2483,SEQ_FE79332060EB,10085.08,4.33,0.0979,34.51,0.1158,18910,18910
2484,SEQ_53CAAB9241F2,9739.88,5.35,0.2478,46.17,0.1444,24410,24410
2485,SEQ_CA2376AB9CE8,10071.14,6.02,0.1174,33.93,0.163,28880,28880
2486,SEQ_406F3752AC75,10483.59,4.28,0.0917,36.79,0.1458,25900,25900
2487,SEQ_587DE02C2EC0,10047.07,4.2,0.1453,29.22,0.1158,30940,30940
2488,SEQ_B65937BF33C8,9701.77,5.0,0.1703,37.81,0.1209,17420,17545
2489,SEQ_B66066037745,9953.98,4.33,0.0543,26.03,0.1413,24410,24410
2490,SEQ_934623C62754,10585.6,4.11,-0.1,39.6,0.1562,27390,27390
2491,SEQ_FA1A834FF0CA,10261.18,4.28,-0.0656,38.36,0.1354,25900,25900
2492,SEQ_3E39B6A2EBD4,9985.09,4.33,0.0868,24.49,0.1538,39420,39420
2493,SEQ_70399C2B8EFA,10074.14,4.72,-0.0011,27.88,0.1505,27390,27390
2494,SEQ_50313E682477,10125.14,4.44,0.0266,24.08,0.1596,28880,28880
2495,SEQ_C8AEE1DB6143,10466.5,4.29,-0.0511,23.68,0.1915,37360,37360
2496,SEQ_056BFDD91519,10069.16,5.0,0.0613,25.64,0.1613,23380,23380
2497,SEQ_2F62B664FAF6,10147.23,4.53,0.1645,24.45,0.1828,27390,27390
2498,SEQ_4B5F0E5BCB09,10073.11,4.28,-0.0376,28.7,0.1183,22920,22920
2499,SEQ_F58BC3279279,10456.51,4.4,-0.1532,23.61,0.1596,36900,36900
2500,SEQ_EDAED5DB363C,9974.09,6.03,0.1484,26.43,0.129,22920,22920
2501,SEQ_1C9C71450638,10100.27,8.94,0.0894,36.11,0.1489,20400,20400
2502,SEQ_B297D6843A45,9972.09,4.95,0.129,37.86,0.129,20400,20400
2503,SEQ_3048A56C5C78,9964.12,9.06,0.0935,42.36,0.1183,21430,21430
2504,SEQ_5AF6F56DC48C,10239.33,4.66,0.1385,31.74,0.1354,24410,24410
2505,SEQ_F06B27F93319,10242.28,4.36,0.1677,37.98,0.1354,24410,24410
2506,SEQ_FDA6F59F6984,9726.9,6.24,0.1567,24.51,0.1333,22920,22920
2507,SEQ_AD29FE64AD9A,9651.84,8.17,0.1733,28.64,0.1222,21430,21430
2508,SEQ_A23894BF208A,9653.85,6.73,0.2589,19.48,0.1333,22920,22920
2509,SEQ_5768C522B25E,9742.95,8.13,0.1736,22.64,0.1319,22920,22920
2510,SEQ_DFC42DEF399D,10487.61,5.62,0.0052,30.87,0.1562,27390,27390
2511,SEQ_CE6E5D8586B8,9985.99,5.05,0.0226,18.7,0.1183,22920,22920
2512,SEQ_5F40E2489B50,10223.45,8.87,-0.0174,23.74,0.163,32890,32890
2513,SEQ_6A5AEB983D3F,10460.7,8.87,-0.026,37.68,0.1458,31400,31400
2514,SEQ_AB15274EDD48,10337.52,8.12,0.0453,45.24,0.1579,27390,27390
2515,SEQ_0E51BD02083E,10370.55,8.84,-0.0232,39.64,0.1579,28880,28880
2516,SEQ_4B9096E346C5,10383.54,8.1,-0.0021,45.44,0.1579,28880,28880
2517,SEQ_3AC7D6960881,9846.96,5.0,0.1391,35.48,0.1304,22920,22920
2518,SEQ_C59AA3E8E452,9838.94,4.59,0.1435,19.78,0.1304,26930,26930
2519,SEQ_8407F47A39AC,10185.28,5.55,0.0521,34.03,0.1489,21890,21890
2520,SEQ_92D486881589,10226.35,4.95,0.12,32.19,0.1263,20400,20400
2521,SEQ_7D70A3233CCC,9833.93,4.97,0.2688,40.0,0.0968,19940,19940
2522,SEQ_2438B1E21279,10418.59,6.73,0.1719,37.71,0.1458,29910,29910
2523,SEQ_B81C2560544B,10222.35,8.09,-0.0304,25.34,0.1739,34380,34380
2524,SEQ_620FFE3FB4F9,10444.63,8.13,0.0354,31.98,0.1458,25900,25900
2525,SEQ_D1EA1099B4AC,10419.58,8.14,0.075,36.54,0.1458,31400,31400
2526,SEQ_2CC59FF1E405,9903.98,5.62,0.0269,23.53,0.1183,22920,22920
2527,SEQ_55DDF589AD28,10036.29,8.14,0.0624,20.09,0.129,24410,24410
2528,SEQ_12F044E386DC,10250.43,4.49,0.0989,45.71,0.1383,21890,21890
2529,SEQ_A25A47715852,10406.49,4.33,0.0896,27.7,0.1458,21890,21890
2530,SEQ_A4210A92B796,10470.61,8.09,-0.1426,30.02,0.1702,34380,34380
2531,SEQ_D8FF9A3EC54B,10397.58,8.17,-0.0351,28.08,0.1596,44920,44920
2532,SEQ_A625871EE561,10141.1,6.24,-0.0372,33.03,0.1489,27390,27390
2533,SEQ_881D66DBBF4E,10399.33,4.94,-0.0777,38.47,0.1809,35870,35870
2534,SEQ_2E9352DDAFD1,10313.19,4.51,-0.0947,38.15,0.1702,30370,30370
2535,SEQ_0A6E16A5F0B5,9821.7,4.51,0.0293,44.21,0.1413,25900,25900
2536,SEQ_902873BBFF13,10073.09,8.18,-0.0355,40.53,0.1398,22920,22920
2537,SEQ_98A0149BAF91,10573.61,6.24,-0.0646,24.62,0.1771,31860,31860
2538,SEQ_F1A2D326BF52,11093.11,4.2,-0.0622,42.19,0.2041,44350,44350
2539,SEQ_D9738D88947D,10394.44,4.94,-0.128,30.54,0.1935,33350,33350
2540,SEQ_35A7DBE27662,10705.93,8.81,-0.1147,34.25,0.1789,35870,35870
2541,SEQ_346CCC06EC6A,9980.99,4.33,-0.0378,28.23,0.1667,31400,31400
2542,SEQ_93DF2400C2DB,9765.85,6.17,0.1978,39.72,0.1429,20400,20525
2543,SEQ_EBEDF2912663,10302.47,4.77,0.1063,35.08,0.125,21430,21430
2544,SEQ_2F03CA99DE6B,9847.99,6.27,0.1554,29.89,0.1304,21430,21430
2545,SEQ_2B3AFE57556F,9806.9,5.0,0.1891,30.82,0.1304,21430,21430
2546,SEQ_8A1B7D03FD03,9822.9,5.0,0.1446,33.39,0.1304,22920,22920
2547,SEQ_63784B6FD3BA,3887.63,9.18,0.2,55.6,0.1515,9970,10345
2548,SEQ_A72091D532A5,26962.66,6.43,-0.9777,53.97,0.103,34380,34755
2549,SEQ_5E0360EB6E26,6969.47,4.05,-0.7708,48.15,0.0462,2980,3355
2550,SEQ_E3315CC5252A,6451.22,4.58,-0.2534,58.72,0.0862,13980,14355
2551,SEQ_9F3C08183DB3,6299.04,4.26,-0.0466,31.0,0.0862,13980,14355
2552,SEQ_2BD3310BCB41,12061.81,7.02,0.0568,17.88,0.0811,20970,20970
2553,SEQ_57A5E1A0AD15,12233.02,5.6,0.1297,21.07,0.0811,23490,23490
2554,SEQ_BFD29435A4F9,12366.28,8.97,0.0261,22.93,0.0811,23490,23490
2555,SEQ_8336DE889958,3042.55,4.05,0.3074,43.72,0.0741,6990,7365
2556,SEQ_5DDF22BEC967,3444.85,5.32,-0.2467,54.79,0.1667,11460,11585
2557,SEQ_93F81E690B4A,3216.74,8.34,-0.0767,58.87,0.0667,6990,7365
2558,SEQ_2496C8A2ABE5,3537.04,5.53,-0.4156,56.84,0.0938,16500,16875
2559,SEQ_2E1406220C4B,6986.18,9.74,-0.53,52.08,0.1833,19480,19855
2562,SEQ_58C21E1B7A13,3928.72,8.33,-0.3774,44.92,0.129,17990,18365
2564,SEQ_AF0FAD669CBC,3832.63,8.89,-0.6233,42.25,0.1667,23490,23865
2566,SEQ_E7F7E28E94D0,6835.56,8.31,-0.7879,69.98,0.1724,12950,13325
2567,SEQ_14F79E6665D2,6649.35,8.31,-0.786,59.66,0.1579,7450,7825
2572,SEQ_368EAEA97F8D,8820.93,5.2,-0.6592,68.39,0.0789,4470,4470
2573,SEQ_2FA8786F47D3,9209.31,5.08,-0.8051,63.12,0.0759,4470,4470
2574,SEQ_1B99659683DB,9080.19,5.25,-0.7705,67.98,0.0769,4470,4470
2575,SEQ_0EF2DFD47632,4946.68,9.61,-0.2048,59.64,0.2143,5960,6335
2577,SEQ_50048BE51365,6382.02,6.87,-0.2517,69.48,0.1552,20970,21345
2578,SEQ_19A7156B60C7,6268.86,6.87,-0.3228,70.52,0.1579,20970,21345
2579,SEQ_8A066B338674,5061.81,9.34,-0.3341,34.62,0.1591,7450,7825
2580,SEQ_13DDBA604FF3,4918.63,9.61,-0.2143,67.4,0.2143,5960,6335
