protein_row_id,structure_unique_sequence_id,foldseek_status,foldseek_target,foldseek_evalue,foldseek_bits,foldseek_alntmscore,foldseek_qtmscore,foldseek_ttmscore,foldseek_lddt,foldseek_prob,foldseek_fident,foldseek_alnlen,foldseek_qcov,foldseek_tcov,foldseek_avg_tm,foldseek_confidence
1564,SEQ_5A0A9293AD36,hit,2jtb-assembly1_A,1.095e-06,277.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
1565,SEQ_12F74AE8398D,hit,2jtb-assembly1_A,1.095e-06,277.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
1566,SEQ_57C3EA9CB786,hit,2jtb-assembly1_A,1.095e-06,277.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
1568,SEQ_7C8045936426,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1573,SEQ_F1B2EF9C9712,hit,2n86-assembly1_A,9.225e-12,485.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,1.0,1.0,1.0,high
1574,SEQ_BF992603EB92,hit,6mrq-assembly1_I,1.43e-05,237.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,high
1581,SEQ_79AA58C7E25A,hit,3t62-assembly1_D,7.019e-09,350.0,0.9715,0.6788,0.9715,0.8974,1.0,0.87,54.0,0.692,1.0,0.82515,medium
1582,SEQ_DDD96C49014F,hit,3t62-assembly1_D,3.227e-08,325.0,0.9699,0.678,0.9699,0.8976,1.0,0.814,54.0,0.692,1.0,0.82395,medium
1585,SEQ_E3E88212CB66,no_hit,,,,,,,,,,,,,,no_hit
1586,SEQ_AF51152E43A0,hit,2myh-assembly1_A,4.807e-08,335.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,high
1588,SEQ_98311ADC9796,hit,2bsp-assembly1_A,8.764e-73,3430.0,0.9941,0.9941,0.9941,0.9955,1.0,0.997,399.0,1.0,1.0,0.9941,high
1589,SEQ_0F220A451552,hit,7y5r-assembly1_A,0.0008375,140.0,0.669,0.2125,0.669,0.5763,1.0,0.175,108.0,0.273,0.933,0.44075,low
1591,SEQ_54CE6E8B613D,hit,3syx-assembly1_A,1.552e-22,1040.0,1.0,1.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,high
1593,SEQ_1CA6DC0A49B4,hit,1fu3-assembly1_A,7.159e-05,213.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,high
1597,SEQ_CF30D187803E,hit,2n8h-assembly1_A,4.977e-06,267.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
1598,SEQ_1CF0F97C144A,hit,6ceg-assembly1_A,2.491e-06,246.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
1599,SEQ_89088AECA77B,hit,1omc-assembly1_A,1.92e-05,221.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,high
1601,SEQ_91A14F338700,hit,1feo-assembly1_A,9.103e-05,216.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,high
1604,SEQ_DA8AA7CC77E0,hit,1ofm-assembly1_A,1.321e-79,4093.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,481.0,1.0,1.0,0.9999,high
1605,SEQ_0CA3CD6ADE85,hit,1xg2-assembly1_A,1.049e-31,1627.0,0.9696,0.4988,0.9696,0.8535,1.0,0.488,317.0,0.509,0.987,0.7342,medium
1608,SEQ_EB4534B7800A,hit,8fn9-assembly4_H,9.404e-05,190.0,0.8059,0.2615,0.8059,0.6147,1.0,0.155,109.0,0.316,1.0,0.5337,low
1609,SEQ_E9785C30B20C,hit,8gdx-assembly1_A,4.03e-09,376.0,1.0,1.0,0.3091,1.0,1.0,1.0,51.0,1.0,0.309,0.65455,medium
1612,SEQ_43A796FB26E7,hit,8gdx-assembly1_A,7.822e-09,365.0,1.0,1.0,0.303,1.0,1.0,1.0,50.0,1.0,0.303,0.6515,medium
1613,SEQ_E6569852AAFD,hit,8gdx-assembly1_A,1.439e-07,276.0,0.945,0.945,0.3034,0.9276,1.0,0.843,51.0,1.0,0.309,0.6242,medium
1614,SEQ_6FA6D50E6C4C,hit,8gdx-assembly1_A,3.18e-07,272.0,0.942,0.942,0.303,0.9277,1.0,0.823,51.0,1.0,0.309,0.6225,medium
1615,SEQ_9383C65AF401,hit,7y5r-assembly1_A,0.000856,141.0,0.7022,0.3045,0.7022,0.5465,1.0,0.1,109.0,0.394,0.99,0.50335,low
1616,SEQ_883250AC2BB3,hit,7y5r-assembly1_A,0.0005057,144.0,0.7028,0.2238,0.7028,0.55,1.0,0.1,109.0,0.279,0.99,0.4633,low
1617,SEQ_9A01101AE19E,hit,8fn9-assembly4_H,8.655e-05,175.0,0.7825,0.2328,0.7825,0.5586,1.0,0.118,110.0,0.285,1.0,0.50765,low
1618,SEQ_BEB25AC8CA34,hit,8fn9-assembly4_H,0.0004387,158.0,0.7832,0.2059,0.7832,0.5451,1.0,0.118,110.0,0.25,1.0,0.49455,low
1619,SEQ_3B6190C5FDEB,hit,8fn9-assembly4_H,0.0001632,170.0,0.7859,0.2335,0.7859,0.5666,1.0,0.109,110.0,0.285,1.0,0.5097,low
1620,SEQ_872B905748FD,hit,8fn9-assembly4_H,0.0002348,168.0,0.7876,0.2065,0.7876,0.5656,1.0,0.109,110.0,0.25,1.0,0.49705,low
1621,SEQ_50FAD7314A70,hit,7y5r-assembly1_A,0.0005718,138.0,0.6955,0.2399,0.6955,0.5157,1.0,0.141,106.0,0.298,0.962,0.4677,low
1622,SEQ_3C4A760A450C,hit,8fn9-assembly4_H,0.0002574,157.0,0.7644,0.2376,0.7644,0.541,1.0,0.157,108.0,0.291,1.0,0.501,low
1624,SEQ_5BB8201A77E3,hit,8fn9-assembly4_H,0.0001945,168.0,0.7974,0.2418,0.7974,0.5534,1.0,0.127,110.0,0.294,1.0,0.5196,low
1626,SEQ_3E7D84264801,hit,2m01-assembly1_A,1.146e-12,477.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,1.0,1.0,1.0,high
1627,SEQ_EBB5882EA86D,hit,6gfi-assembly2_C,1.922e-06,267.0,0.9693,0.6493,0.9191,0.8707,1.0,0.452,53.0,0.663,0.946,0.7842,medium
1631,SEQ_E41ED928C377,hit,1yp8-assembly1_A,3.316e-06,259.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
1636,SEQ_C16CBB6211A4,hit,1lu8-assembly1_A,9.757e-07,287.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1637,SEQ_DD5D9A5AC8E9,hit,8jws-assembly3_C,1.533e-05,201.0,0.8909,0.8909,0.3149,0.9033,1.0,0.846,39.0,1.0,0.333,0.6029,medium
1640,SEQ_170CD844E091,hit,1gq8-assembly1_A,3.058e-23,996.0,0.8607,0.7259,0.8607,0.7894,1.0,0.36,319.0,0.8,0.962,0.7933,medium
1641,SEQ_FE48CFAAB74F,hit,2mi5-assembly1_A,4.602e-11,462.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,1.0,1.0,1.0,high
1649,SEQ_46DDCB322022,hit,8ciq-assembly1_A,3.694e-07,288.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
1650,SEQ_862D71FB1673,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1651,SEQ_7DEFF1194CC5,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1652,SEQ_4CA042E0D079,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1653,SEQ_58C6CEF5D6C2,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1654,SEQ_BC0A74B2B05C,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1655,SEQ_73E9D8BDA72D,hit,8dtn-assembly2_A,8.139e-19,783.0,0.9266,0.7992,0.9266,0.9178,1.0,0.731,119.0,0.838,1.0,0.8629,high
1656,SEQ_B86A3479C32F,hit,6zrv-assembly1_B,1.305e-19,833.0,0.9372,0.7997,0.9372,0.8681,1.0,0.846,124.0,0.848,1.0,0.86845,high
1657,SEQ_35D884849E58,hit,4fi3-assembly1_F,5.4330000000000005e-46,1632.0,0.9762,0.9762,0.9762,0.9045,1.0,1.0,245.0,1.0,1.0,0.9762,high
1658,SEQ_3549A3BA31DB,hit,1ru4-assembly1_A,2.216e-70,3647.0,1.0,1.0,1.0,1.0,1.0,1.0,400.0,1.0,1.0,1.0,high
1659,SEQ_86573A2E6FB1,hit,1idj-assembly2_B,3.7600000000000004e-65,3273.0,1.0,1.0,1.0,1.0,1.0,1.0,359.0,1.0,1.0,1.0,high
1660,SEQ_4ADB8B54493E,hit,1stf-assembly1_I,1.769e-09,452.0,0.9661,0.9661,0.9661,0.925,1.0,0.428,98.0,1.0,1.0,0.9661,high
1663,SEQ_B2909736C4AA,hit,1xod-assembly2_B,3.243e-13,545.0,0.8654,0.8244,0.8444,0.8305,1.0,0.556,115.0,0.942,0.941,0.8344,high
1664,SEQ_AFD3A54B6581,hit,3o70-assembly1_A,4.654e-07,273.0,0.9545,0.9545,0.8548,0.9374,1.0,0.734,49.0,1.0,0.891,0.90465,high
1665,SEQ_CA876C0F7C44,hit,6wxk-assembly3_C,1.744e-07,290.0,0.9702,0.9128,0.8782,0.9232,1.0,0.782,46.0,0.939,0.902,0.8955,high
1666,SEQ_6326F631A7A2,hit,6wxk-assembly3_C,1.13e-07,296.0,0.9709,0.9135,0.8788,0.9301,1.0,0.782,46.0,0.939,0.902,0.89615,high
1668,SEQ_D0E5B4256019,hit,1fna-assembly1_A,3.422e-15,749.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,1.0,1.0,1.0,high
1669,SEQ_3E1D2FD0C4AA,hit,1fna-assembly1_A,9.951e-11,483.0,0.9334,0.9334,0.904,0.87,1.0,0.75,88.0,1.0,0.967,0.9187,high
1670,SEQ_24E1D531E185,hit,6roa-assembly2_B,3.007e-07,312.0,0.9111,0.6377,0.8478,0.7872,1.0,0.287,101.0,0.687,0.917,0.74275,medium
1673,SEQ_13598AFE3707,hit,7d73-assembly1_A,9.551e-22,927.0,0.9462,0.9462,0.3527,0.9401,1.0,0.972,148.0,1.0,0.364,0.64945,medium
1676,SEQ_DD35B81C5D82,hit,2ntq-assembly2_B,2.431e-62,2977.0,0.999,0.999,0.999,0.9977,1.0,1.0,342.0,1.0,1.0,0.999,high
1677,SEQ_ECAABA54BEC8,hit,1pxz-assembly2_B,1.255e-33,1452.0,0.9127,0.634,0.9127,0.8235,1.0,0.488,346.0,0.665,0.991,0.77335,medium
1678,SEQ_314DDC691615,no_hit,,,,,,,,,,,,,,no_hit
1679,SEQ_9DE0955785C7,hit,3tes-assembly4_D,1.859e-12,584.0,0.9691,0.9691,0.9288,0.9178,1.0,0.777,90.0,1.0,0.957,0.94895,high
1680,SEQ_96E9EFFEE532,hit,3tes-assembly4_D,1.102e-12,590.0,0.9663,0.956,0.9263,0.901,1.0,0.777,90.0,0.989,0.957,0.94115,high
1681,SEQ_91E9A16D4ADF,hit,5l2h-assembly3_C,1.171e-18,870.0,0.9998,0.9998,0.9998,1.0,1.0,1.0,97.0,1.0,1.0,0.9998,high
1682,SEQ_DF147CF0D9B8,hit,5l2h-assembly3_C,3.026e-15,704.0,0.9792,0.9792,0.9594,0.9444,1.0,0.978,95.0,1.0,0.979,0.9693,high
1684,SEQ_0F83F070F76A,hit,5l2h-assembly3_C,1.834e-17,723.0,0.9757,0.6273,0.9757,0.9224,1.0,0.989,97.0,0.638,1.0,0.8015,medium
1686,SEQ_88001A404B55,hit,5l2h-assembly3_C,1.122e-15,727.0,0.9805,0.9805,0.9805,0.9504,1.0,0.989,97.0,1.0,1.0,0.9805,high
1688,SEQ_23C67CFDF782,hit,3tes-assembly4_D,8.756e-14,633.0,0.9687,0.9687,0.9286,0.9073,1.0,0.911,90.0,1.0,0.957,0.94865,high
1689,SEQ_230648F2589B,hit,3tes-assembly4_D,2.35e-12,573.0,0.9553,0.9553,0.9159,0.8947,1.0,0.8,90.0,1.0,0.957,0.9356,high
1690,SEQ_9AB0C30407F9,hit,3tes-assembly4_D,2.763e-12,580.0,0.9676,0.9676,0.9275,0.9204,1.0,0.777,90.0,1.0,0.957,0.94755,high
1691,SEQ_2AC3CEABCF0C,hit,3tes-assembly4_D,3.362e-12,579.0,0.969,0.969,0.9288,0.9259,1.0,0.8,90.0,1.0,0.957,0.9489,high
1692,SEQ_DF7D916FC00A,hit,3tes-assembly4_D,4.527e-12,573.0,0.9672,0.9672,0.9272,0.9247,1.0,0.8,90.0,1.0,0.957,0.9472,high
1693,SEQ_DE2598342C3E,hit,3tes-assembly4_D,4.117e-12,576.0,0.9685,0.9685,0.9284,0.929,1.0,0.788,90.0,1.0,0.957,0.94845,high
1694,SEQ_5F65C6EA6479,hit,7t87-assembly1_C,4.761e-12,571.0,0.9661,0.9661,0.9261,0.921,1.0,0.811,90.0,1.0,0.957,0.9461,high
1695,SEQ_964CD7A4A23B,hit,3tes-assembly4_D,1.357e-12,597.0,0.9743,0.9743,0.9338,0.9325,1.0,0.777,90.0,1.0,0.957,0.95405,high
1696,SEQ_2FF364B72630,hit,5l2h-assembly3_C,5.935e-12,535.0,0.9181,0.9181,0.9091,0.8599,1.0,0.783,97.0,1.0,0.979,0.9136,high
1697,SEQ_5F1A35AC1FBE,hit,7t87-assembly1_C,3.849e-12,571.0,0.9566,0.9566,0.917,0.9102,1.0,0.844,90.0,1.0,0.957,0.9368,high
1698,SEQ_9B1CD45E98B2,hit,3tes-assembly4_D,2.22e-12,580.0,0.9663,0.9663,0.9264,0.9198,1.0,0.788,90.0,1.0,0.957,0.94635,high
1699,SEQ_5815CE572855,hit,3tes-assembly4_D,3.261e-11,545.0,0.9512,0.2865,0.9414,0.7898,1.0,0.784,93.0,0.293,0.989,0.61395,low
1700,SEQ_78B2D074A94A,hit,7t87-assembly1_C,3.307e-13,625.0,0.9638,0.9638,0.9438,0.9215,1.0,0.858,92.0,1.0,0.979,0.9538,high
1701,SEQ_0DC0C58FDA98,hit,7t87-assembly1_C,1.483e-12,590.0,0.9617,0.9617,0.9217,0.9248,1.0,0.844,90.0,1.0,0.957,0.9417,high
1702,SEQ_5EC4B892FEA2,hit,7t82-assembly2_E,1.798e-15,758.0,0.9951,0.9951,0.9951,0.9867,1.0,1.0,95.0,1.0,1.0,0.9951,high
1703,SEQ_3BF5C512ABEC,hit,3tes-assembly4_D,2.61e-12,576.0,0.9579,0.9579,0.9183,0.9179,1.0,0.811,90.0,1.0,0.957,0.9381,high
1704,SEQ_87552D851FED,hit,3tes-assembly4_D,8.3e-13,607.0,0.9718,0.9718,0.9314,0.9392,1.0,0.811,90.0,1.0,0.957,0.9516,high
1705,SEQ_79752B71EE52,hit,3tes-assembly4_D,8.583e-12,553.0,0.9526,0.9526,0.9133,0.9219,1.0,0.78,91.0,1.0,0.957,0.93295,high
1706,SEQ_E9163F31FCD2,hit,3tes-assembly4_D,5.439e-12,573.0,0.9672,0.9672,0.9271,0.9279,1.0,0.788,90.0,1.0,0.957,0.94715,high
1707,SEQ_858A1009C71B,hit,3tes-assembly4_D,2.116e-12,580.0,0.9669,0.9669,0.9269,0.9307,1.0,0.788,90.0,1.0,0.957,0.9469,high
1708,SEQ_FEC0B1A5BDF1,hit,3tes-assembly4_D,2.827e-12,577.0,0.9648,0.9648,0.925,0.9291,1.0,0.788,90.0,1.0,0.957,0.9449,high
1709,SEQ_879F62B1178F,hit,3tes-assembly4_D,2.187e-12,585.0,0.9695,0.9695,0.9293,0.9196,1.0,0.788,90.0,1.0,0.957,0.9494,high
1710,SEQ_17ACCA1BDECC,hit,3tes-assembly4_D,2.052e-12,579.0,0.9664,0.9664,0.9264,0.9245,1.0,0.788,90.0,1.0,0.957,0.9464,high
1711,SEQ_97D81BF565ED,hit,3tes-assembly4_D,2.983e-12,576.0,0.9655,0.9655,0.9256,0.9226,1.0,0.788,90.0,1.0,0.957,0.94555,high
1712,SEQ_96CAAB04162D,hit,3tes-assembly4_D,1.693e-12,582.0,0.9664,0.9664,0.9264,0.9258,1.0,0.788,90.0,1.0,0.957,0.9464,high
1713,SEQ_FBC9F7BEC5A0,hit,3tes-assembly4_D,2.447e-12,581.0,0.9681,0.9681,0.928,0.9219,1.0,0.788,90.0,1.0,0.957,0.94805,high
1714,SEQ_D2344C03D8EE,hit,3tes-assembly4_D,3.3e-12,574.0,0.9669,0.9669,0.9269,0.9253,1.0,0.788,90.0,1.0,0.957,0.9469,high
1715,SEQ_D4B49B4C93AC,hit,3tes-assembly4_D,2.213e-12,580.0,0.9669,0.9669,0.9269,0.9321,1.0,0.788,90.0,1.0,0.957,0.9469,high
1716,SEQ_E634D32CCCF3,hit,3tes-assembly4_D,3.69e-12,571.0,0.9662,0.9662,0.9262,0.9266,1.0,0.788,90.0,1.0,0.957,0.9462,high
1717,SEQ_4765E7F3F3BE,hit,3tes-assembly4_D,1.803e-12,585.0,0.9686,0.9686,0.9285,0.9316,1.0,0.788,90.0,1.0,0.957,0.94855,high
1718,SEQ_CBE79D444CBA,hit,3tes-assembly4_D,2.162e-12,581.0,0.9666,0.9666,0.9266,0.9207,1.0,0.788,90.0,1.0,0.957,0.9466,high
1719,SEQ_6C3629F3C236,hit,3tes-assembly4_D,2.731e-12,573.0,0.9674,0.9674,0.9274,0.9267,1.0,0.788,90.0,1.0,0.957,0.9474,high
1720,SEQ_744C4C1B4167,hit,3tes-assembly4_D,1.774e-12,582.0,0.9675,0.9675,0.9274,0.9267,1.0,0.788,90.0,1.0,0.957,0.94745,high
1721,SEQ_11C478EA5A49,hit,7t87-assembly1_C,2.446e-13,631.0,0.9665,0.9665,0.9464,0.9337,1.0,0.88,92.0,1.0,0.979,0.95645,high
1722,SEQ_C6D83F244AB1,hit,3tes-assembly4_D,5.789e-12,563.0,0.9666,0.9666,0.9266,0.9231,1.0,0.788,90.0,1.0,0.957,0.9466,high
1723,SEQ_0D280AEE37E0,hit,3tes-assembly4_D,2.841e-12,577.0,0.9628,0.9628,0.9231,0.9197,1.0,0.788,90.0,1.0,0.957,0.94295,high
1724,SEQ_68356F7C0538,hit,7t87-assembly1_C,1.517e-13,620.0,0.9536,0.9069,0.9536,0.9004,1.0,0.861,94.0,0.949,1.0,0.93025,high
1725,SEQ_B4DBE7CACEF5,hit,3tes-assembly4_D,1.947e-12,577.0,0.9631,0.9631,0.9233,0.9216,1.0,0.788,90.0,1.0,0.957,0.9432,high
1726,SEQ_39C5F2A7DFB0,hit,3tes-assembly4_D,1.2e-12,599.0,0.9739,0.9739,0.9334,0.936,1.0,0.8,90.0,1.0,0.957,0.95365,high
1728,SEQ_CBCE07489F38,hit,3tes-assembly4_D,3.02e-13,625.0,0.9673,0.9673,0.9272,0.925,1.0,0.833,90.0,1.0,0.957,0.94725,high
1729,SEQ_15D03A2D732C,hit,3tes-assembly4_D,7.587e-13,602.0,0.9688,0.9688,0.9286,0.9284,1.0,0.811,90.0,1.0,0.957,0.9487,high
1730,SEQ_F4CFFDB25B74,hit,3tes-assembly4_D,8.694e-13,595.0,0.9647,0.9647,0.9249,0.9035,1.0,0.811,90.0,1.0,0.957,0.9448,high
1731,SEQ_1765D5F46605,hit,3tes-assembly4_D,1.933e-13,630.0,0.9637,0.9637,0.9438,0.9352,1.0,0.815,92.0,1.0,0.979,0.95375,high
1732,SEQ_2B48D66356C8,hit,7t87-assembly1_C,4.521e-17,823.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0,1.0,1.0,1.0,high
1733,SEQ_0A96A15C9018,hit,7t87-assembly1_C,1.004e-14,689.0,0.9723,0.9723,0.952,0.9391,1.0,0.989,92.0,1.0,0.979,0.96215,high
1734,SEQ_787BEE6C5AAE,hit,7t87-assembly1_C,4.661e-12,570.0,0.9659,0.9659,0.9258,0.9189,1.0,0.811,90.0,1.0,0.957,0.94585,high
1735,SEQ_8D66A460A724,hit,3tes-assembly4_D,1.821e-13,626.0,0.9624,0.9624,0.9425,0.9305,1.0,0.815,92.0,1.0,0.979,0.95245,high
1736,SEQ_271F0BF5DAEC,hit,3tes-assembly4_D,5.51e-13,609.0,0.9605,0.9605,0.9308,0.9226,1.0,0.813,91.0,1.0,0.968,0.94565,high
1737,SEQ_43889C4CDB2D,hit,3tes-assembly4_D,7.228e-13,607.0,0.9724,0.9724,0.9319,0.931,1.0,0.788,90.0,1.0,0.957,0.95215,high
1739,SEQ_E225C8AA9415,hit,3tes-assembly4_D,6.628e-13,607.0,0.9521,0.9521,0.9423,0.9301,1.0,0.795,93.0,1.0,0.979,0.9472,high
1740,SEQ_4D7806EAA3EF,hit,3tes-assembly4_D,4.358e-12,572.0,0.9647,0.9647,0.9248,0.9305,1.0,0.777,90.0,1.0,0.957,0.94475,high
1741,SEQ_989ED9219ADC,hit,5l2h-assembly3_C,6.608e-16,719.0,0.9735,0.9735,0.9637,0.9284,1.0,0.948,97.0,1.0,1.0,0.9686,high
1742,SEQ_A18DD4CE9377,hit,5l2h-assembly3_C,1.191e-15,712.0,0.9738,0.9738,0.964,0.9333,1.0,0.948,97.0,1.0,1.0,0.9689,high
1743,SEQ_3DD0FF8E7A6C,hit,5l2h-assembly3_C,8.722e-16,716.0,0.9731,0.9731,0.9633,0.9339,1.0,0.948,97.0,1.0,1.0,0.9682,high
1744,SEQ_57359D000665,hit,5l2h-assembly3_C,1.619e-15,703.0,0.973,0.973,0.9632,0.9318,1.0,0.948,97.0,1.0,1.0,0.9681,high
1745,SEQ_96398FA506E9,hit,5l2h-assembly3_C,1.278e-15,710.0,0.9734,0.9734,0.9636,0.9356,1.0,0.948,97.0,1.0,1.0,0.9685,high
1746,SEQ_3228514F0234,hit,5l2h-assembly3_C,1.322e-15,707.0,0.967,0.9117,0.967,0.9257,1.0,0.958,97.0,0.932,1.0,0.93935,high
1747,SEQ_11F8F95011AD,hit,5l2h-assembly3_C,1.407e-14,670.0,0.974,0.974,0.9446,0.9295,1.0,0.894,95.0,1.0,0.979,0.9593,high
1748,SEQ_9687F27FD986,hit,5l2h-assembly3_C,1.296e-14,677.0,0.9783,0.9783,0.9487,0.9377,1.0,0.915,95.0,1.0,0.979,0.9635,high
1749,SEQ_A408F3F02F41,hit,5l2h-assembly3_C,1.089e-14,668.0,0.9732,0.9732,0.9438,0.9262,1.0,0.926,95.0,1.0,0.979,0.9585,high
1750,SEQ_5BC9E36CD5AC,hit,5l2h-assembly3_C,1.564e-13,617.0,0.9432,0.9432,0.9244,0.9023,1.0,0.864,96.0,1.0,0.979,0.9338,high
1751,SEQ_CA0CF4E645FA,hit,5l2h-assembly3_C,7.985e-14,625.0,0.9563,0.9563,0.9278,0.9072,1.0,0.852,95.0,1.0,0.979,0.94205,high
1752,SEQ_D359BE8BDB1C,hit,4lpt-assembly2_B,5.628e-12,515.0,0.9085,0.9085,0.8734,0.8242,1.0,0.968,94.0,0.989,0.959,0.89095,high
1753,SEQ_56AB3BDDF9F2,hit,5l2h-assembly3_C,1.03e-13,634.0,0.9595,0.9595,0.9309,0.906,1.0,0.873,95.0,1.0,0.979,0.9452,high
1754,SEQ_A0476CB06948,hit,5l2h-assembly3_C,6.963e-14,642.0,0.9684,0.9684,0.9393,0.9243,1.0,0.863,95.0,1.0,0.979,0.95385,high
1756,SEQ_A2D49E5D49FB,hit,8fn9-assembly2_D,0.0002519,159.0,0.7745,0.2088,0.7745,0.527,1.0,0.157,108.0,0.252,1.0,0.49165,low
1757,SEQ_C1F0347A3BA5,hit,1xg2-assembly1_A,1.995e-40,1731.0,0.9767,0.5406,0.9737,0.858,1.0,0.534,316.0,0.55,0.987,0.75715,medium
1758,SEQ_1B1B488E2A2C,hit,1hyk-assembly1_A,2.632e-09,374.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,high
1761,SEQ_DEE115E2001C,hit,8fn9-assembly4_H,0.0002269,161.0,0.7396,0.2037,0.7396,0.5543,1.0,0.121,107.0,0.251,0.98,0.47165,low
1762,SEQ_E4D36AF5F812,hit,8fn9-assembly4_H,0.0001805,160.0,0.7399,0.1891,0.7399,0.5543,1.0,0.121,107.0,0.232,0.98,0.4645,low
1763,SEQ_EA44B494A77C,hit,8fn9-assembly4_H,0.000194,159.0,0.74,0.1861,0.74,0.561,1.0,0.121,107.0,0.228,0.98,0.46305,low
1764,SEQ_622C02AD9611,hit,8v57-assembly1_D,6.367e-08,332.0,0.8914,0.7605,0.8476,0.7998,1.0,0.259,108.0,0.828,0.947,0.80405,medium
1765,SEQ_E583FED7C527,hit,6uio-assembly1_D,6.434e-11,429.0,0.8803,0.6997,0.8654,0.8355,1.0,0.342,108.0,0.761,0.982,0.78255,medium
1766,SEQ_D8EA097E435B,hit,1gq8-assembly1_A,6.008000000000001e-35,1729.0,0.9542,0.599,0.9542,0.8324,1.0,0.623,319.0,0.613,1.0,0.7766,medium
1767,SEQ_709F2410A57F,hit,1stf-assembly1_I,7.479e-14,642.0,0.9843,0.9843,0.9843,0.9629,1.0,0.765,98.0,1.0,1.0,0.9843,high
1768,SEQ_18B480C74A96,hit,1stf-assembly1_I,3.374e-14,653.0,0.9832,0.9832,0.9832,0.9667,1.0,0.775,98.0,1.0,1.0,0.9832,high
1769,SEQ_3A8033F29075,hit,1stf-assembly1_I,2.51e-14,664.0,0.9834,0.9834,0.9834,0.9662,1.0,0.826,98.0,1.0,1.0,0.9834,high
1770,SEQ_2B04745E03AA,hit,4n6v-assembly7_4,1.292e-15,732.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0,1.0,1.0,1.0,high
1771,SEQ_6E9F921D3257,hit,1qrl-assembly1_A,1.137e-36,1719.0,0.9972,0.9972,0.9693,0.9889,1.0,1.0,208.0,1.0,0.972,0.98325,high
1772,SEQ_A7D03DA826FD,hit,1ru4-assembly1_A,9.328e-20,772.0,0.7616,0.7438,0.7616,0.682,1.0,0.293,415.0,0.951,0.92,0.7527,medium
1774,SEQ_60045FA14557,hit,5zj3-assembly1_A,1.77e-06,275.0,0.9765,0.6326,0.9085,0.8908,1.0,0.5,52.0,0.642,0.929,0.77055,medium
1775,SEQ_83735CAF72C3,hit,3kse-assembly3_F,2.684e-12,556.0,0.9566,0.9566,0.9566,0.9179,1.0,0.785,98.0,1.0,1.0,0.9566,high
1776,SEQ_A8F2CF5509F7,hit,1roa-assembly1_A,1.104e-15,658.0,0.9477,0.7466,0.9477,0.8901,1.0,0.955,112.0,0.782,1.0,0.84715,medium
1777,SEQ_B431B1375A8E,hit,3m7q-assembly1_B,1.458e-07,299.0,0.9404,0.6739,0.8961,0.906,1.0,0.5,58.0,0.707,0.951,0.785,medium
1778,SEQ_18F9CD78A405,hit,8fn9-assembly4_H,0.0002329,159.0,0.7393,0.2133,0.7393,0.5533,1.0,0.121,107.0,0.264,0.98,0.4763,low
1780,SEQ_D404B74778B9,hit,8qus-assembly1_H,5.252e-20,962.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,1.0,1.0,1.0,high
