protein_row_id,structure_unique_sequence_id,EcoliExpr_screen_input_id,EcoliExpr_screen_row_index,EcoliExpr_screen_track,EcoliExpr_soluprot_score,EcoliExpr_netsolp_solubility,EcoliExpr_netsolp_usability,EcoliExpr_rp3net_score,EcoliExpr_ensemble_score,EcoliExpr_engineering_required,EcoliExpr_out_of_domain,EcoliExpr_recommended_ecoli_route,EcoliExpr_candidate_bucket,EcoliExpr_screening_note,EcoliExpr_track_reason,EcoliExpr_score_components_available,EcoliExpr_priority_rank_within_track,EcoliExpr_priority_rank_within_scaffold,EcoliExpr_ensemble_score_weight_sum,EcoliExpr_netsolp_tool_score,EcoliExpr_confidence_score_0_100,EcoliExpr_confidence_tier,EcoliExpr_tool_score_spread
1199,SEQ_06DEA59C61BD,SCR0398_SEQ_06DEA59C61BD,398,Track B,0.8909,0.6941,0.3567,0.8901774883270264,0.6954,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated signal peptide present. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,15.0,1,1.0,0.5903,75,High,0.3006
1200,SEQ_0E256123C5D1,SCR0399_SEQ_0E256123C5D1,399,Track B,0.6288,0.6069,0.3272,0.3742813169956207,0.5332,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,323.0,11,1.0,0.5208,72,Medium,0.2545
1201,SEQ_6D7C8B31707C,SCR0400_SEQ_6D7C8B31707C,400,Track A,0.9132,0.6298,0.4096,0.7070666551589966,0.6643,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,89.0,32,1.0,0.562,73,Medium,0.3512
1202,SEQ_1E3684A965BB,SCR0401_SEQ_1E3684A965BB,401,Track B,0.6787,0.6262,0.3061,0.2531743347644806,0.538,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,304.0,9,1.0,0.5277,66,Medium,0.4255
1204,SEQ_B0838071AE16,SCR0402_SEQ_B0838071AE16,402,Track B,0.7175,0.6854,0.3787,0.2530340850353241,0.5888,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,145.0,1,1.0,0.591,66,Medium,0.4645
1205,SEQ_2C0E32A63F2A,SCR0403_SEQ_2C0E32A63F2A,403,Track A,0.8062,0.6138,0.4194,0.0600162781774997,0.5676,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,399.0,40,1.0,0.554,56,Medium,0.7462
1206,SEQ_5094FC9DCD03,SCR0404_SEQ_5094FC9DCD03,404,Track A,,0.6545,0.4188,0.0456008501350879,0.5105,False,False,cytoplasm-first,not_selected_in_track,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,749.0,52,0.75,0.582,47,Low,0.5364
1207,SEQ_CF2185905107,SCR0405_SEQ_CF2185905107,405,Track B,0.6878,0.6378,0.3087,0.0394176319241523,0.5246,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,355.0,14,1.0,0.5365,58,Medium,0.6484
1209,SEQ_664F51E69502,SCR0406_SEQ_664F51E69502,406,Track A,0.8724,0.9525,0.8612,0.8551720976829529,0.9045,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,5.0,1,1.0,0.9244,90,High,0.0692
1210,SEQ_053FFDB924D3,SCR0407_SEQ_053FFDB924D3,407,Track B,0.6187,0.6692,0.4696,0.8316152691841125,0.6329,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,63.0,5,1.0,0.6078,76,High,0.2238
1211,SEQ_F2D95FA7CA7A,SCR0408_SEQ_F2D95FA7CA7A,408,Track A,0.8884,0.9526,0.8203,0.5290518999099731,0.8677,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,11.0,2,1.0,0.9119,78,High,0.3828
1213,SEQ_B66D6923AA45,SCR0409_SEQ_B66D6923AA45,409,Track B,0.4109,0.7162,0.3866,0.40155890583992,0.5425,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated signal peptide present. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,288.0,153,1.0,0.6148,74,Medium,0.2132
1219,SEQ_4EB9E02E4F8A,SCR0410_SEQ_4EB9E02E4F8A,410,Track B,0.928,0.8656,0.5427,0.1614376455545425,0.7462,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,2.0,1,1.0,0.7662,61,Medium,0.7666
1224,SEQ_FE34FCA478B6,SCR0411_SEQ_FE34FCA478B6,411,Track A,0.4124,0.68,0.4162,0.1396826654672622,0.5063,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,767.0,55,1.0,0.5988,64,Medium,0.4591
1228,SEQ_C5D2F162404A,SCR0412_SEQ_C5D2F162404A,412,Track B,0.8645,0.5412,0.3968,0.1655118018388748,0.5556,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,253.0,21,1.0,0.4968,57,Medium,0.699
1230,SEQ_2549C6F1545B,SCR0413_SEQ_2549C6F1545B,413,Track B,0.3404,0.4753,0.4806,0.0406905189156532,0.3992,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,626.0,15,1.0,0.4769,68,Medium,0.4362
1231,SEQ_04D974EF3A78,SCR0414_SEQ_04D974EF3A78,414,Track A,0.6598,0.4631,0.4339,0.0315695852041244,0.4633,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,866.0,39,1.0,0.4541,59,Medium,0.6282
1233,SEQ_8D788DA06E3F,SCR0415_SEQ_8D788DA06E3F,415,Track B,0.4767,0.5594,0.543,0.0565770044922828,0.4852,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,469.0,27,1.0,0.5544,63,Medium,0.4978
1234,SEQ_C77CD4D0B097,SCR0416_SEQ_C77CD4D0B097,416,Track B,,0.5021,0.351,0.0070892120711505,0.3958,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Only partial model coverage is available; interpret ranking conservatively. Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated signal peptide present. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,2,629.0,18,0.75,0.4556,52,Low,0.4485
1235,SEQ_86ED9068BC3F,SCR0417_SEQ_86ED9068BC3F,417,Track B,0.1283,0.4568,0.4253,0.0066733956336975,0.3234,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,662.0,47,1.0,0.4471,70,Medium,0.4404
1236,SEQ_D841EBEEC805,SCR0418_SEQ_D841EBEEC805,418,Track B,0.2771,0.5613,0.2274,0.0083691673353314,0.3682,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated signal peptide present. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,642.0,20,1.0,0.4586,68,Medium,0.4502
1237,SEQ_E4EA997AC4F5,SCR0419_SEQ_E4EA997AC4F5,419,Track A,0.8245,0.4202,0.3566,0.021357612684369,0.4687,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,852.0,3,1.0,0.4006,53,Low,0.8031
1238,SEQ_07630112A11A,SCR0420_SEQ_07630112A11A,420,Track A,0.7846,0.5093,0.3745,0.1761267632246017,0.5178,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,719.0,2,1.0,0.4678,59,Medium,0.6085
1239,SEQ_40AC6B3301B5,SCR1547_SEQ_40AC6B3301B5,1547,Track A,0.915,0.671,0.3982,0.4152713716030121,0.6519,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,103.0,19,1.0,0.5871,67,Medium,0.4997
1240,SEQ_58918E464CDE,SCR0421_SEQ_58918E464CDE,421,Track B,0.7488,0.3203,0.2619,0.0071465913206338,0.3844,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,637.0,45,1.0,0.3023,58,Medium,0.7417
1241,SEQ_BE327DB9873D,SCR1548_SEQ_BE327DB9873D,1548,Track A,0.6813,0.5094,0.3669,0.7534928917884827,0.5483,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,530.0,199,1.0,0.4656,71,Medium,0.2879
1243,SEQ_BB894995C5F4,SCR1549_SEQ_BB894995C5F4,1549,Track A,0.5955,0.5672,0.3925,0.7745686769485474,0.5601,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,445.0,170,1.0,0.5134,73,Medium,0.2611
1244,SEQ_2AEC4467F046,SCR1550_SEQ_2AEC4467F046,1550,Track A,0.5532,0.5015,0.383,0.0587102063000202,0.4464,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,889.0,253,1.0,0.465,64,Medium,0.4945
1245,SEQ_B293FEA449A2,SCR1551_SEQ_B293FEA449A2,1551,Track A,0.6061,0.4833,0.3829,0.7240636944770813,0.518,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,717.0,236,1.0,0.4524,71,Medium,0.2717
1246,SEQ_38E70DA514C7,SCR1552_SEQ_38E70DA514C7,1552,Track A,0.731,0.4949,0.4087,0.8985224366188049,0.577,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,340.0,143,1.0,0.4684,67,Medium,0.4301
1247,SEQ_FC94E4139566,SCR1553_SEQ_FC94E4139566,1553,Track A,0.6284,0.5229,0.3888,0.825917661190033,0.5528,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,497.0,191,1.0,0.4816,70,Medium,0.3443
1248,SEQ_13A64A5E3AB7,SCR1554_SEQ_13A64A5E3AB7,1554,Track A,0.7775,0.5988,0.3829,0.043358601629734,0.5448,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,549.0,206,1.0,0.5324,56,Medium,0.7341
1249,SEQ_5DD7825C5020,SCR1555_SEQ_5DD7825C5020,1555,Track A,0.8521,0.5912,0.4233,0.8491641283035278,0.6486,False,False,cytoplasm-first,track_a_top25pct,Tag context available: His-tag (C-term).,default_linear_ecoli_first,3,108.0,22,1.0,0.5395,74,Medium,0.3126
1250,SEQ_6B905F1C3F28,SCR1556_SEQ_6B905F1C3F28,1556,Track A,0.6283,0.5482,0.3777,0.7181176543235779,0.5511,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,505.0,192,1.0,0.4957,74,Medium,0.2224
1251,SEQ_9340A7D9DE63,SCR1557_SEQ_9340A7D9DE63,1557,Track A,0.6546,0.5238,0.3758,0.4635498523712158,0.5209,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,698.0,233,1.0,0.4783,74,Medium,0.1911
1252,SEQ_AC38E92C2C66,SCR1558_SEQ_AC38E92C2C66,1558,Track A,0.7195,0.5758,0.4001,0.7724580764770508,0.5963,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,239.0,110,1.0,0.5217,74,Medium,0.2507
1253,SEQ_5BCF915C2D07,SCR1559_SEQ_5BCF915C2D07,1559,Track A,0.8089,0.5704,0.3663,0.6551042795181274,0.5977,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,233.0,107,1.0,0.5076,72,Medium,0.3013
1254,SEQ_6B5DFA1421BB,SCR1560_SEQ_6B5DFA1421BB,1560,Track A,0.4942,0.4747,0.381,0.3042610287666321,0.4438,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,893.0,256,1.0,0.4459,75,High,0.1899
1255,SEQ_2FA8D9D04DBC,SCR1561_SEQ_2FA8D9D04DBC,1561,Track A,0.3582,0.5121,0.3827,0.7373084425926208,0.4703,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,848.0,249,1.0,0.4723,68,Medium,0.3791
1256,SEQ_7E4E37CFAB93,SCR1562_SEQ_7E4E37CFAB93,1562,Track A,0.5903,0.5322,0.3913,0.6408749222755432,0.5294,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,643.0,225,1.0,0.4888,76,High,0.152
1257,SEQ_A92380FABB34,SCR1563_SEQ_A92380FABB34,1563,Track A,0.7105,0.4962,0.3741,0.8113006949424744,0.5569,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,469.0,179,1.0,0.4586,69,Medium,0.3527
1258,SEQ_0554358C6AE2,SCR1564_SEQ_0554358C6AE2,1564,Track A,0.4205,0.5423,0.3642,0.761442244052887,0.4981,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,801.0,244,1.0,0.4875,68,Medium,0.3409
1259,SEQ_9F1C1DE442FE,SCR1565_SEQ_9F1C1DE442FE,1565,Track A,0.6146,0.5061,0.369,0.7217252254486084,0.5274,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,660.0,229,1.0,0.4639,72,Medium,0.2578
1260,SEQ_F7EBAA1039AC,SCR1566_SEQ_F7EBAA1039AC,1566,Track A,0.7485,0.5236,0.3741,0.6810697913169861,0.5657,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,412.0,163,1.0,0.4776,72,Medium,0.2709
1261,SEQ_3C76052FA1FE,SCR1567_SEQ_3C76052FA1FE,1567,Track A,,0.5971,0.4057,0.746232807636261,0.5659,False,False,cytoplasm-first,not_selected_in_track,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,409.0,162,0.75,0.5382,60,Medium,0.208
1262,SEQ_7BECFC6DD214,SCR1568_SEQ_7BECFC6DD214,1568,Track A,0.7157,0.5589,0.3938,0.7043394446372986,0.5796,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,321.0,133,1.0,0.5081,75,High,0.2076
1263,SEQ_B06C7E1C2E69,SCR1569_SEQ_B06C7E1C2E69,1569,Track A,0.6393,0.5216,0.3866,0.8171727657318115,0.5536,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,494.0,188,1.0,0.4801,70,Medium,0.3371
1264,SEQ_42884BAB2D94,SCR1570_SEQ_42884BAB2D94,1570,Track A,0.7278,0.5243,0.389,0.902210295200348,0.5859,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,280.0,124,1.0,0.4827,68,Medium,0.4195
1265,SEQ_1574C9172D4E,SCR1571_SEQ_1574C9172D4E,1571,Track A,0.6678,0.5362,0.3828,0.6994824409484863,0.5547,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,486.0,186,1.0,0.489,74,Medium,0.2105
1266,SEQ_069EC3212A84,SCR1572_SEQ_069EC3212A84,1572,Track A,0.7321,0.4904,0.3872,0.8187902569770813,0.563,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,428.0,165,1.0,0.4586,69,Medium,0.3601
1267,SEQ_1CC34C502B41,SCR1573_SEQ_1CC34C502B41,1573,Track A,0.5449,0.5601,0.3614,0.7307118773460388,0.5336,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,617.0,219,1.0,0.499,73,Medium,0.2318
1268,SEQ_C8AD8FAD4C66,SCR1574_SEQ_C8AD8FAD4C66,1574,Track A,0.5978,0.5435,0.4028,0.7817588448524475,0.5528,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,496.0,190,1.0,0.5002,72,Medium,0.2816
1269,SEQ_020F8676D492,SCR1575_SEQ_020F8676D492,1575,Track A,0.5311,0.4832,0.3554,0.8064384460449219,0.5019,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,787.0,243,1.0,0.4439,67,Medium,0.3626
1270,SEQ_C0721F7EF627,SCR1576_SEQ_C0721F7EF627,1576,Track A,0.602,0.576,0.3869,0.7080541849136353,0.5579,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,454.0,173,1.0,0.5178,75,High,0.1902
1271,SEQ_131E86FCD02E,SCR0422_SEQ_131E86FCD02E,422,Track A,0.6785,0.6347,0.4243,0.2028819471597671,0.5604,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,443.0,41,1.0,0.57,65,Medium,0.4756
1272,SEQ_B6B13393D2A9,SCR0423_SEQ_B6B13393D2A9,423,Track A,0.7796,0.4866,0.3396,0.2231566458940506,0.5041,False,False,cytoplasm-first,not_selected_in_track,Annotated signal peptide present.,default_linear_ecoli_first,3,775.0,23,1.0,0.4414,61,Medium,0.5564
1273,SEQ_14315019FD29,SCR0424_SEQ_14315019FD29,424,Track A,0.6607,0.4612,0.3309,0.127197191119194,0.4516,False,False,cytoplasm-first,not_selected_in_track,Annotated signal peptide present.,default_linear_ecoli_first,3,885.0,29,1.0,0.4211,63,Medium,0.5335
1274,SEQ_07B9621965F6,SCR0425_SEQ_07B9621965F6,425,Track A,0.2714,0.5874,0.3717,0.0295531935989856,0.4095,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,906.0,60,1.0,0.521,66,Medium,0.4915
1275,SEQ_DE6809BF3DA0,SCR0426_SEQ_DE6809BF3DA0,426,Track A,0.6442,0.6515,0.4135,0.1685600727796554,0.5538,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,493.0,42,1.0,0.5783,65,Medium,0.4756
1276,SEQ_8C70DAA79C12,SCR0427_SEQ_8C70DAA79C12,427,Track A,0.8958,0.6354,0.4184,0.0268869288265705,0.5962,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,240.0,38,1.0,0.5686,52,Low,0.8689
1278,SEQ_EA78637B7E5E,SCR1577_SEQ_EA78637B7E5E,1577,Track A,0.5964,0.5677,0.4016,0.5707983374595642,0.542,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,562.0,208,1.0,0.5166,78,High,0.0798
1280,SEQ_72D07068C45E,SCR0428_SEQ_72D07068C45E,428,Track B,0.7491,0.5729,0.3141,0.0067750168964266,0.5086,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,403.0,20,1.0,0.4933,54,Low,0.7423
1281,SEQ_E345A7E52B30,SCR0429_SEQ_E345A7E52B30,429,Track A,0.5102,0.713,0.4114,0.01378417853266,0.5321,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,629.0,47,1.0,0.6202,60,Medium,0.6064
1285,SEQ_B8ECC24617E4,SCR0430_SEQ_B8ECC24617E4,430,Track A,0.8913,0.8009,0.4966,0.8758176565170288,0.7701,False,False,cytoplasm-first,track_a_top25pct,Tag context available: His-tag (C-term).,default_linear_ecoli_first,3,41.0,19,1.0,0.7073,82,High,0.184
1286,SEQ_0FE2A82C75CC,SCR0431_SEQ_0FE2A82C75CC,431,Track A,0.8719,0.8211,0.4876,0.8259850740432739,0.7676,False,False,cytoplasm-first,track_a_top25pct,Tag context available: His-tag (C-term).,default_linear_ecoli_first,3,42.0,20,1.0,0.7185,83,High,0.1534
1287,SEQ_DD390BD6618B,SCR0432_SEQ_DD390BD6618B,432,Track A,0.8876,0.7912,0.4539,0.9103543162345886,0.7598,False,False,cytoplasm-first,track_a_top25pct,Tag context available: His-tag (C-term).,default_linear_ecoli_first,3,48.0,23,1.0,0.6874,80,High,0.2229
1288,SEQ_B9790A258E79,SCR0433_SEQ_B9790A258E79,433,Track B,0.3134,0.418,0.2924,0.0046267439611256,0.3254,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated signal peptide present. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,661.0,28,1.0,0.3794,72,Medium,0.3747
