protein_row_id,structure_unique_sequence_id,flexibility_loop_count_total,flexibility_loop_count_primary,flexibility_loop_count_with_dssp,flexibility_loop_count_with_getcontact,flexibility_loop_count_with_itsflex,flexibility_loop_count_with_colabfold,flexibility_avg_rsa_mean,flexibility_avg_rsa_median,flexibility_constraint_score_mean,flexibility_constraint_score_median,flexibility_itsflex_score_mean,flexibility_itsflex_score_median,flexibility_dynamic_score_mean,flexibility_dynamic_score_median,flexibility_consensus_rigid_count,flexibility_consensus_intermediate_count,flexibility_consensus_flexible_count,flexibility_conflict_loop_count,flexibility_summary_version,flexibility_summary_timestamp
352,SEQ_1D4B5AA4428A,1,0,1,1,1,1,0.487071,0.487071,2.875,2.875,0.09906764,0.09906764,1.640034,1.640034,0,0,1,1,v1,2026-05-13T18:58:56
353,SEQ_E0F64C51C075,1,0,1,1,1,1,0.528783,0.528783,2.05,2.05,0.24057208,0.24057208,2.273286,2.273286,0,0,1,0,v1,2026-05-13T18:58:56
354,SEQ_29D39A81CC80,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
355,SEQ_50E2E3433288,1,0,1,1,1,1,0.48975,0.48975,2.625,2.625,0.13025765,0.13025765,1.941129,1.941129,0,0,1,1,v1,2026-05-13T18:58:56
356,SEQ_A39DE300DFFB,2,0,2,2,2,2,0.623337,0.623337,2.0208335,2.0208335,0.129178571,0.129178571,3.4870895,3.4870895,0,0,2,0,v1,2026-05-13T18:58:56
357,SEQ_4859D163E586,1,0,1,1,1,1,0.502765,0.502765,2.875,2.875,0.057870638,0.057870638,1.091935,1.091935,0,0,1,1,v1,2026-05-13T18:58:56
359,SEQ_58C03E198240,1,0,1,1,1,1,0.510231,0.510231,2.5,2.5,0.07265963,0.07265963,2.74383,2.74383,0,0,1,0,v1,2026-05-13T18:58:56
360,SEQ_BEFE1CB278E6,2,0,2,2,2,2,0.610653,0.610653,1.625,1.625,0.288456985,0.288456985,2.8822285,2.8822285,0,0,2,0,v1,2026-05-13T18:58:56
361,SEQ_335EAE3883BB,1,0,1,1,1,1,0.497479,0.497479,2.75,2.75,0.062159386,0.062159386,2.54358,2.54358,0,0,1,1,v1,2026-05-13T18:58:56
362,SEQ_867E69F3F823,1,0,1,1,1,1,0.601081,0.601081,4.5,4.5,0.0627318,0.0627318,1.334366,1.334366,0,0,1,1,v1,2026-05-13T18:58:56
363,SEQ_A6D0ABDC18B2,2,0,2,2,2,2,0.4785085,0.4785085,3.011111,3.011111,0.066678524,0.066678524,1.6840894999999998,1.6840894999999998,0,0,2,2,v1,2026-05-13T18:58:56
364,SEQ_44667868241D,1,0,1,1,1,1,0.496415,0.496415,2.75,2.75,0.08800318,0.08800318,2.339502,2.339502,0,0,1,1,v1,2026-05-13T18:58:56
365,SEQ_30F0ABEF31A1,1,0,1,1,1,1,0.494717,0.494717,3.0,3.0,0.06893775,0.06893775,1.745469,1.745469,0,0,1,1,v1,2026-05-13T18:58:56
366,SEQ_3E612659B806,1,0,1,1,1,1,0.520036,0.520036,2.625,2.625,0.06555997,0.06555997,1.87028,1.87028,0,0,1,0,v1,2026-05-13T18:58:56
367,SEQ_A77B12FAFF00,1,0,1,1,1,1,0.512174,0.512174,2.75,2.75,0.066524595,0.066524595,2.437762,2.437762,0,0,1,1,v1,2026-05-13T18:58:56
368,SEQ_CD74A807A8D1,1,0,1,1,1,1,0.511644,0.511644,2.75,2.75,0.08332835,0.08332835,2.381664,2.381664,0,0,1,1,v1,2026-05-13T18:58:56
370,SEQ_BDFF4A9DE2B6,1,0,1,1,1,1,0.514696,0.514696,2.375,2.375,0.08592122,0.08592122,1.366461,1.366461,0,0,1,0,v1,2026-05-13T18:58:56
371,SEQ_824EBC716FEA,1,0,1,1,1,1,0.510092,0.510092,2.75,2.75,0.08652674,0.08652674,2.078763,2.078763,0,0,1,1,v1,2026-05-13T18:58:56
372,SEQ_B9FEA70BF2D6,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
373,SEQ_B5193CD8BD26,1,0,1,1,1,1,0.45364,0.45364,2.75,2.75,0.07549686,0.07549686,3.328748,3.328748,0,0,1,1,v1,2026-05-13T18:58:56
374,SEQ_E880A6F1888F,1,0,1,1,1,1,0.49547,0.49547,2.625,2.625,0.08842348,0.08842348,2.476712,2.476712,0,0,1,1,v1,2026-05-13T18:58:56
375,SEQ_42F9B0D81AAF,1,0,1,1,1,1,0.704433,0.704433,6.571429,6.571429,0.0016143327,0.0016143327,1.185307,1.185307,0,0,1,1,v1,2026-05-13T18:58:56
376,SEQ_68C3ADB61FB6,1,0,1,1,1,1,0.497394,0.497394,2.75,2.75,0.07761827,0.07761827,2.196309,2.196309,0,0,1,1,v1,2026-05-13T18:58:56
377,SEQ_2D2E497A2B31,1,0,1,1,1,1,0.490661,0.490661,2.75,2.75,0.08205306,0.08205306,2.614027,2.614027,0,0,1,1,v1,2026-05-13T18:58:56
379,SEQ_724AE2C808B5,1,0,1,1,1,1,0.634037,0.634037,9.642857,9.642857,0.014294252,0.014294252,0.561147,0.561147,0,1,0,1,v1,2026-05-13T18:58:56
380,SEQ_8DA515E0F75D,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
381,SEQ_9BD6E2E1595B,2,0,2,2,2,2,0.558942,0.558942,2.1648355,2.1648355,0.130978535,0.130978535,0.5659895,0.5659895,0,0,2,1,v1,2026-05-13T18:58:56
382,SEQ_724C505A6185,2,0,2,2,2,2,0.6146625,0.6146625,9.704762,9.704762,0.047847108,0.047847108,4.1401735,4.1401735,0,0,2,2,v1,2026-05-13T18:58:56
383,SEQ_9472A5740DA9,2,0,2,2,2,2,0.6135625,0.6135625,5.65,5.65,0.0330414485,0.0330414485,0.2990205,0.2990205,0,2,0,2,v1,2026-05-13T18:58:56
384,SEQ_183606C252A2,2,0,2,2,2,2,0.548484,0.548484,8.605555500000001,8.605555500000001,0.00535994385,0.00535994385,3.10368,3.10368,0,0,2,2,v1,2026-05-13T18:58:56
385,SEQ_B0738D7A6001,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
386,SEQ_0EB1A934B018,2,0,2,2,2,2,0.6483845,0.6483845,2.1,2.1,0.214247495,0.214247495,0.700124,0.700124,0,0,2,0,v1,2026-05-13T18:58:56
387,SEQ_D3CF5538247C,2,0,2,2,2,2,0.6527455,0.6527455,5.1833335,5.1833335,0.073165806,0.073165806,0.967583,0.967583,0,0,2,2,v1,2026-05-13T18:58:56
388,SEQ_E1B006DCEDEB,2,0,2,2,2,2,0.5631845,0.5631845,2.1593405,2.1593405,0.133848405,0.133848405,0.544424,0.544424,0,0,2,1,v1,2026-05-13T18:58:56
389,SEQ_D2483AC96D67,1,0,1,1,1,1,0.616889,0.616889,5.052632,5.052632,0.02094936,0.02094936,1.769475,1.769475,0,0,1,1,v1,2026-05-13T18:58:56
390,SEQ_AD11379F0B08,2,0,2,2,2,2,0.5419385,0.5419385,7.4,7.4,0.0056237341,0.0056237341,1.153062,1.153062,0,0,2,2,v1,2026-05-13T18:58:56
391,SEQ_F8B997014C1E,2,0,2,2,2,2,0.5735129999999999,0.5735129999999999,2.0824175,2.0824175,0.145426177,0.145426177,0.580463,0.580463,0,0,2,0,v1,2026-05-13T18:58:56
399,SEQ_6BD04A230927,3,1,3,3,3,3,0.5428763333333334,0.55588,2.611111,2.6,0.1038823356666666,0.10797172,0.4749413333333334,0.37323,0,0,3,1,v1,2026-05-13T18:58:56
400,SEQ_74AF9778CC4A,3,1,3,3,3,3,0.5624383333333333,0.519728,2.3825396666666667,2.6,0.0881248613333333,0.08201929,0.5648956666666667,0.27001,0,0,3,1,v1,2026-05-13T18:58:56
401,SEQ_3FF4466A6535,3,1,3,3,3,3,0.5620653333333333,0.521441,2.3317460000000003,2.4,0.1078773963333333,0.082809016,0.4882723333333333,0.304342,0,0,3,0,v1,2026-05-13T18:58:56
402,SEQ_47E2A19B7FB6,3,1,3,3,3,3,0.5538346666666667,0.519018,2.447474666666667,2.6,0.1227953853333333,0.11299644,0.5338973333333333,0.351698,0,0,3,1,v1,2026-05-13T18:58:56
403,SEQ_7AA7003B8DE9,1,0,1,1,1,1,0.669931,0.669931,1.833333,1.833333,0.101462856,0.101462856,3.207731,3.207731,0,0,1,0,v1,2026-05-13T18:58:56
404,SEQ_A965E8E3D573,3,1,3,3,3,3,0.6157666666666667,0.668701,2.1737373333333334,1.666667,0.34921366,0.11877946,2.1992736666666666,2.020599,0,0,3,1,v1,2026-05-13T18:58:56
405,SEQ_52A18013B3AF,3,1,3,3,3,3,0.6517416666666667,0.664594,1.4333333333333331,1.5,0.3433541066666667,0.33483538,1.9576773333333333,1.200918,0,0,3,0,v1,2026-05-13T18:58:56
406,SEQ_7E99E24925D2,3,1,3,3,3,3,0.6687789999999999,0.689915,1.7666666666666666,1.5,0.0775827156666666,0.09243183,2.1321246666666664,0.750581,0,0,3,0,v1,2026-05-13T18:58:56
407,SEQ_646715CCF02E,3,0,3,3,3,3,0.5592166666666666,0.552649,2.371428666666666,2.4,0.1092405499999999,0.07491189,0.318287,0.344456,0,0,3,2,v1,2026-05-13T18:58:56
408,SEQ_30363602D724,3,2,3,3,3,3,0.4227266666666667,0.423699,3.107407333333333,2.833333,0.0671388376666666,0.05600383,0.5200696666666667,0.518347,0,1,2,3,v1,2026-05-13T18:58:56
409,SEQ_7D4C4F21A70E,3,1,3,3,3,3,0.6732990000000001,0.648483,1.188889,1.166667,0.5287093733333333,0.5576067,4.676188000000001,4.925803,0,0,3,0,v1,2026-05-13T18:58:56
410,SEQ_292BE916DA33,3,0,3,3,3,3,0.53219,0.474403,2.419047666666667,2.8,0.1506358666666666,0.14494693,0.5239843333333334,0.559575,0,0,3,2,v1,2026-05-13T18:58:56
411,SEQ_9F16F2F47FD7,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
412,SEQ_2EE1BC9CF29B,3,1,3,3,3,3,0.564352,0.522096,1.188889,1.4,0.2536150633333333,0.08699926,0.4839743333333333,0.3245,0,0,3,0,v1,2026-05-13T18:58:56
413,SEQ_F9A4E9925C02,3,1,3,3,3,3,0.5816403333333333,0.587569,1.9801586666666668,1.833333,0.0860040973333333,0.088945076,0.7308356666666667,0.321594,0,1,2,0,v1,2026-05-13T18:58:56
414,SEQ_ABEB7302478C,3,0,3,3,3,3,0.5474753333333333,0.496983,2.2777776666666667,2.4,0.110183587,0.119525455,0.3092586666666667,0.263435,0,1,2,1,v1,2026-05-13T18:58:56
420,SEQ_EF1FB223E20F,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
422,SEQ_BEE532799C8F,2,0,2,2,2,0,0.422724,0.422724,2.4666665,2.4666665,0.102685615,0.102685615,0.102686,0.102686,0,2,0,1,v1,2026-05-13T18:58:56
423,SEQ_5F7AB791771F,1,0,1,1,1,1,0.675103,0.675103,8.0,8.0,0.0004820358,0.0004820358,1.158241,1.158241,0,0,1,1,v1,2026-05-13T18:58:56
425,SEQ_3ADFA96EB31F,2,0,2,2,2,2,0.6356280000000001,0.6356280000000001,10.6714285,10.6714285,0.05789038,0.05789038,4.284195,4.284195,0,0,2,2,v1,2026-05-13T18:58:56
426,SEQ_8C6371B5BE71,1,1,1,1,1,1,0.574238,0.574238,4.833333,4.833333,0.00040308348,0.00040308348,0.331702,0.331702,0,1,0,1,v1,2026-05-13T18:58:56
427,SEQ_DA409A8F3A96,2,0,2,2,2,2,0.5419385,0.5419385,7.4,7.4,0.0056237274,0.0056237274,1.458812,1.458812,0,0,2,2,v1,2026-05-13T18:58:56
431,SEQ_010B7C94EB1A,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
433,SEQ_1D1AC0020277,2,0,2,2,2,2,0.811555,0.811555,4.43125,4.43125,0.030259309425,0.030259309425,1.9431295,1.9431295,0,0,2,0,v1,2026-05-13T18:58:56
434,SEQ_E96B1CA674B0,2,0,2,2,2,0,0.4965819999999999,0.4965819999999999,2.8333335,2.8333335,0.0803069575,0.0803069575,0.080307,0.080307,1,0,1,1,v1,2026-05-13T18:58:56
440,SEQ_B8CF3A66802B,1,1,1,1,1,1,0.424534,0.424534,5.75,5.75,0.052621126,0.052621126,0.849311,0.849311,0,0,1,1,v1,2026-05-13T18:58:56
445,SEQ_080B217BE600,1,0,1,1,1,1,0.659267,0.659267,8.875,8.875,0.16284512,0.16284512,3.398423,3.398423,0,0,1,1,v1,2026-05-13T18:58:56
446,SEQ_410B6D2AFC86,2,0,2,2,2,2,0.696944,0.696944,5.8,5.8,0.0215957625,0.0215957625,0.561548,0.561548,0,0,2,2,v1,2026-05-13T18:58:56
447,SEQ_7A111C1CCAB5,1,0,1,1,1,1,0.621406,0.621406,12.8,12.8,0.097900644,0.097900644,3.92295,3.92295,0,0,1,1,v1,2026-05-13T18:58:56
462,SEQ_40FEEBEA2414,2,2,2,2,2,2,0.6732015,0.6732015,7.1,7.1,0.1672534799999999,0.1672534799999999,0.2583769999999999,0.2583769999999999,1,1,0,1,v1,2026-05-13T18:58:56
464,SEQ_3576BDFA176E,2,0,2,2,2,2,0.6339969999999999,0.6339969999999999,8.5,8.5,0.0451845415,0.0451845415,1.6413425,1.6413425,0,0,2,2,v1,2026-05-13T18:58:56
465,SEQ_F78D42B42D95,2,1,2,2,2,2,0.5351994999999999,0.5351994999999999,6.918182,6.918182,0.009548212,0.009548212,0.7515240000000001,0.7515240000000001,1,0,1,2,v1,2026-05-13T18:58:56
467,SEQ_C35861749DC8,1,0,1,1,1,1,0.567725,0.567725,1.461538,1.461538,0.4256081,0.4256081,2.661304,2.661304,0,0,1,0,v1,2026-05-13T18:58:56
468,SEQ_7E8A4EEF51D2,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
476,SEQ_54FBD3C2BDAA,2,0,2,2,2,2,0.584268,0.584268,7.963158,7.963158,0.01026060159,0.01026060159,0.1761305,0.1761305,2,0,0,2,v1,2026-05-13T18:58:56
477,SEQ_67003E0E0E5E,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
480,SEQ_3748A8E8B7D0,1,0,1,1,1,1,0.586389,0.586389,4.684211,4.684211,0.013593788,0.013593788,0.642297,0.642297,0,0,1,1,v1,2026-05-13T18:58:56
481,SEQ_D053FF491458,2,0,2,2,2,2,0.6772085,0.6772085,8.4666665,8.4666665,0.02381949826535,0.02381949826535,0.37466,0.37466,1,1,0,2,v1,2026-05-13T18:58:56
482,SEQ_60C6CE683DAD,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
510,SEQ_312FE63D2D1B,1,0,1,1,0,0,0.415086,0.415086,2.6,2.6,,,,,0,1,0,0,v1,2026-05-13T18:58:56
512,SEQ_0A4C346BCB08,3,0,3,3,3,0,0.3769926666666667,0.411237,3.127381,3.4,0.1394251366666666,0.07038372,0.1394253333333333,0.070384,1,2,0,2,v1,2026-05-13T18:58:56
515,SEQ_9D25061885B0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
523,SEQ_A700A1CB724C,1,0,1,1,1,1,0.840437,0.840437,3.6,3.6,0.24696846,0.24696846,2.770484,2.770484,0,0,1,0,v1,2026-05-13T18:58:56
538,SEQ_42132F8E2E6A,2,0,2,2,2,2,0.6403764999999999,0.6403764999999999,6.1,6.1,0.0901288218,0.0901288218,2.7338145000000003,2.7338145000000003,0,0,2,2,v1,2026-05-13T18:58:56
575,SEQ_F35A210FED7D,2,0,2,2,2,2,0.6022585,0.6022585,2.038961,2.038961,0.266787255,0.266787255,2.3513935,2.3513935,0,0,2,0,v1,2026-05-13T18:58:56
579,SEQ_89376FBBE558,2,0,2,2,2,2,0.5735984999999999,0.5735984999999999,5.25,5.25,0.00402795525,0.00402795525,0.211514,0.211514,0,2,0,1,v1,2026-05-13T18:58:56
583,SEQ_432D20D1BE90,1,0,1,1,1,1,0.810569,0.810569,9.25,9.25,0.023407634,0.023407634,0.272704,0.272704,0,1,0,1,v1,2026-05-13T18:58:56
584,SEQ_15402ED473B5,2,0,2,2,2,2,0.729142,0.729142,5.3541665,5.3541665,0.1647473549999999,0.1647473549999999,1.0766235,1.0766235,0,0,2,1,v1,2026-05-13T18:58:56
585,SEQ_5BD2799983BD,2,0,2,2,2,2,0.5162365,0.5162365,7.4285715,7.4285715,0.0786406,0.0786406,1.4220705,1.4220705,0,0,2,2,v1,2026-05-13T18:58:56
589,SEQ_507EDB86E264,1,0,1,1,1,1,0.492891,0.492891,2.166667,2.166667,0.052726105,0.052726105,0.602863,0.602863,0,0,1,0,v1,2026-05-13T18:58:56
591,SEQ_C57468BBC8AA,1,0,1,1,1,1,0.557048,0.557048,2.3,2.3,0.08327538,0.08327538,0.561138,0.561138,0,0,1,0,v1,2026-05-13T18:58:56
592,SEQ_42FC485E0EA3,1,0,1,1,1,1,0.542664,0.542664,2.3,2.3,0.075488575,0.075488575,0.376244,0.376244,0,0,1,0,v1,2026-05-13T18:58:56
593,SEQ_1107E8D5D567,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
594,SEQ_B5C2CDB4940E,2,0,2,2,2,2,0.6893885,0.6893885,1.75,1.75,0.226182735,0.226182735,2.900091,2.900091,0,0,2,0,v1,2026-05-13T18:58:56
595,SEQ_C2A143529910,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
596,SEQ_7642DC1EBB25,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
597,SEQ_C352BBA4AB13,1,0,1,1,1,1,0.645555,0.645555,6.642857,6.642857,0.0010507366,0.0010507366,0.837025,0.837025,0,0,1,1,v1,2026-05-13T18:58:56
600,SEQ_109932BC056F,1,0,1,1,1,1,0.626069,0.626069,8.266667,8.266667,0.15196772,0.15196772,0.457484,0.457484,0,1,0,1,v1,2026-05-13T18:58:56
601,SEQ_1714AE38107E,2,0,2,2,2,0,0.5315505,0.5315505,2.142857,2.142857,0.196220635,0.196220635,0.1962205,0.1962205,0,1,1,2,v1,2026-05-13T18:58:56
602,SEQ_C414E4889496,1,0,1,1,1,1,0.583934,0.583934,1.545455,1.545455,0.2746552,0.2746552,1.953828,1.953828,0,0,1,0,v1,2026-05-13T18:58:56
604,SEQ_A7A976AFF853,1,0,1,1,1,1,0.584607,0.584607,2.181818,2.181818,0.25696844,0.25696844,1.866984,1.866984,0,0,1,0,v1,2026-05-13T18:58:56
605,SEQ_96484434E511,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
606,SEQ_E067F9D14B76,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
607,SEQ_7A12F881ABF8,2,0,2,2,2,2,0.6031869999999999,0.6031869999999999,11.2,11.2,0.00107808455,0.00107808455,0.968039,0.968039,1,0,1,2,v1,2026-05-13T18:58:56
610,SEQ_18016E6051D0,2,0,2,2,2,2,0.5800890000000001,0.5800890000000001,7.8151265,7.8151265,0.2263440249999999,0.2263440249999999,1.912672,1.912672,0,0,2,2,v1,2026-05-13T18:58:56
611,SEQ_12220C61AAC9,2,0,2,2,2,2,0.5800890000000001,0.5800890000000001,7.8151265,7.8151265,0.2263415,0.2263415,2.368421,2.368421,0,0,2,2,v1,2026-05-13T18:58:56
617,SEQ_82C8C3168875,2,0,2,2,2,2,0.5810355,0.5810355,8.653846,8.653846,0.035000103,0.035000103,2.8005,2.8005,0,0,2,2,v1,2026-05-13T18:58:56
621,SEQ_3F55D42EFA01,2,0,2,2,0,0,0.4959,0.4959,2.3541665,2.3541665,,,,,0,1,1,0,v1,2026-05-13T18:58:56
622,SEQ_C84B31AAB96B,2,0,2,2,2,2,0.6472340000000001,0.6472340000000001,6.857143,6.857143,0.000235592007,0.000235592007,0.8498680000000001,0.8498680000000001,0,0,2,2,v1,2026-05-13T18:58:56
623,SEQ_EFC68B9F6B97,1,0,1,1,1,1,0.455416,0.455416,2.333333,2.333333,0.07383403,0.07383403,0.704417,0.704417,0,0,1,1,v1,2026-05-13T18:58:56
624,SEQ_8E2BD9DCA260,1,0,1,1,1,1,0.460072,0.460072,2.166667,2.166667,0.07361223,0.07361223,2.065806,2.065806,0,0,1,1,v1,2026-05-13T18:58:56
625,SEQ_1B939801B0DF,1,0,1,1,1,1,0.665395,0.665395,9.666667,9.666667,0.00070567953,0.00070567953,1.772853,1.772853,0,0,1,1,v1,2026-05-13T18:58:56
626,SEQ_E9236DACA490,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
627,SEQ_393EA4DFCAE3,1,0,1,1,1,1,0.504256,0.504256,2.538462,2.538462,0.12541863,0.12541863,1.889709,1.889709,0,0,1,0,v1,2026-05-13T18:58:56
628,SEQ_F56A19219226,1,0,1,1,1,1,0.488106,0.488106,2.461538,2.461538,0.122281685,0.122281685,0.620641,0.620641,0,0,1,1,v1,2026-05-13T18:58:56
630,SEQ_90D1C4AED090,1,0,1,1,1,1,0.474863,0.474863,2.5,2.5,0.20748729,0.20748729,1.173244,1.173244,0,0,1,1,v1,2026-05-13T18:58:56
631,SEQ_5B0D4CF40940,1,0,1,1,1,1,0.488321,0.488321,2.333333,2.333333,0.05289936,0.05289936,1.04345,1.04345,0,0,1,0,v1,2026-05-13T18:58:56
632,SEQ_6CB265A85862,1,0,1,1,1,1,0.563933,0.563933,2.0,2.0,0.18559562,0.18559562,1.155298,1.155298,0,0,1,0,v1,2026-05-13T18:58:56
633,SEQ_B89573A84BAC,1,0,1,1,1,1,0.562671,0.562671,2.0,2.0,0.25446233,0.25446233,1.942231,1.942231,0,0,1,0,v1,2026-05-13T18:58:56
636,SEQ_B745453A36B4,1,0,1,1,1,1,0.476355,0.476355,2.142857,2.142857,0.036778256,0.036778256,1.755889,1.755889,0,0,1,0,v1,2026-05-13T18:58:56
637,SEQ_B4ADE3B76FFC,1,0,1,1,1,1,0.478778,0.478778,2.428571,2.428571,0.1991072,0.1991072,2.264554,2.264554,0,0,1,1,v1,2026-05-13T18:58:56
640,SEQ_04BB8D94C64E,1,0,1,1,1,1,0.462031,0.462031,2.166667,2.166667,0.06917228,0.06917228,0.458586,0.458586,0,0,1,1,v1,2026-05-13T18:58:56
641,SEQ_56031A8A6037,2,0,2,2,2,2,0.4747504999999999,0.4747504999999999,2.5944445,2.5944445,0.094266275,0.094266275,0.747633,0.747633,0,0,2,2,v1,2026-05-13T18:58:56
642,SEQ_1DB23A26227E,1,0,1,1,1,1,0.473902,0.473902,2.333333,2.333333,0.06748573,0.06748573,0.397743,0.397743,0,0,1,1,v1,2026-05-13T18:58:56
644,SEQ_B3174F4E1E02,1,0,1,1,1,1,0.484421,0.484421,2.5,2.5,0.06264237,0.06264237,0.214821,0.214821,0,1,0,0,v1,2026-05-13T18:58:56
648,SEQ_4A14002074AD,1,0,1,1,1,1,0.469502,0.469502,2.333333,2.333333,0.06807948,0.06807948,0.40454,0.40454,0,0,1,1,v1,2026-05-13T18:58:56
650,SEQ_B1629850F7DE,1,0,1,1,1,1,0.498153,0.498153,2.384615,2.384615,0.17284568,0.17284568,1.002423,1.002423,0,0,1,0,v1,2026-05-13T18:58:56
651,SEQ_0EDD325C2E27,1,0,1,1,1,1,0.468314,0.468314,2.333333,2.333333,0.08713633,0.08713633,0.561568,0.561568,0,0,1,1,v1,2026-05-13T18:58:56
657,SEQ_83105E341C5B,1,0,1,1,1,1,0.484012,0.484012,2.166667,2.166667,0.04807667,0.04807667,0.363038,0.363038,0,0,1,0,v1,2026-05-13T18:58:56
659,SEQ_CE44EFF47729,1,0,1,1,1,1,0.485449,0.485449,2.166667,2.166667,0.06841289,0.06841289,0.301206,0.301206,0,0,1,0,v1,2026-05-13T18:58:56
662,SEQ_BF0425006FF0,1,0,1,1,1,1,0.498018,0.498018,2.166667,2.166667,0.046144508,0.046144508,0.954072,0.954072,0,0,1,0,v1,2026-05-13T18:58:56
663,SEQ_4D3C9BB68FEF,1,0,1,1,1,1,0.47946,0.47946,2.333333,2.333333,0.051843688,0.051843688,1.304422,1.304422,0,0,1,1,v1,2026-05-13T18:58:56
664,SEQ_C13C147C45F2,1,0,1,1,1,1,0.477271,0.477271,2.166667,2.166667,0.060229924,0.060229924,0.447615,0.447615,0,0,1,0,v1,2026-05-13T18:58:56
666,SEQ_B94EFF38D023,1,0,1,1,1,1,0.477365,0.477365,2.285714,2.285714,0.14935058,0.14935058,2.966675,2.966675,0,0,1,1,v1,2026-05-13T18:58:56
667,SEQ_74B149224CF8,1,0,1,1,1,1,0.576567,0.576567,2.277778,2.277778,0.121290915,0.121290915,1.229645,1.229645,0,0,1,0,v1,2026-05-13T18:58:56
668,SEQ_01D07BF52657,1,0,1,1,1,1,0.496295,0.496295,2.363636,2.363636,0.17697485,0.17697485,0.641487,0.641487,0,0,1,0,v1,2026-05-13T18:58:56
669,SEQ_D1392840BE11,1,0,1,1,1,1,0.548882,0.548882,2.3,2.3,0.0771703,0.0771703,0.835585,0.835585,0,0,1,0,v1,2026-05-13T18:58:56
670,SEQ_3F3FC86BDA22,2,0,2,2,2,2,0.6483845,0.6483845,2.1,2.1,0.21424746,0.21424746,0.769374,0.769374,0,0,2,0,v1,2026-05-13T18:58:56
671,SEQ_96D896023BA5,2,0,2,2,2,2,0.860959,0.860959,5.909091,5.909091,0.0088859396,0.0088859396,2.7809425,2.7809425,0,0,2,1,v1,2026-05-13T18:58:56
672,SEQ_6D408D676478,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
674,SEQ_20F75E489B9D,1,0,1,1,1,1,0.579154,0.579154,2.222222,2.222222,0.14745145,0.14745145,0.993226,0.993226,0,0,1,0,v1,2026-05-13T18:58:56
677,SEQ_B52F45B06D64,1,0,1,1,1,1,0.550776,0.550776,2.166667,2.166667,0.16437164,0.16437164,1.294186,1.294186,0,0,1,0,v1,2026-05-13T18:58:56
678,SEQ_ADBBDF6D94FD,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
679,SEQ_9D8B663D935A,1,0,1,1,1,1,0.550142,0.550142,2.166667,2.166667,0.15511002,0.15511002,1.357555,1.357555,0,0,1,0,v1,2026-05-13T18:58:56
680,SEQ_FBA2674971D0,3,1,3,3,3,3,0.6078303333333334,0.581129,5.194805333333334,5.0,0.0444676572533333,0.04139976,1.427067,1.264752,0,0,3,3,v1,2026-05-13T18:58:56
682,SEQ_A3A2B01515A1,2,0,2,2,2,2,0.7283775,0.7283775,9.3333335,9.3333335,0.0151037421071,0.0151037421071,2.155552,2.155552,0,0,2,2,v1,2026-05-13T18:58:56
683,SEQ_F51C1F9E7AA1,1,0,1,1,1,1,0.476388,0.476388,2.166667,2.166667,0.07591796,0.07591796,0.973459,0.973459,0,0,1,0,v1,2026-05-13T18:58:56
684,SEQ_4C833575B6E3,1,0,1,1,1,1,0.457136,0.457136,2.166667,2.166667,0.064550236,0.064550236,1.421775,1.421775,0,0,1,1,v1,2026-05-13T18:58:56
686,SEQ_C254FD684E49,1,0,1,1,1,1,0.470669,0.470669,2.166667,2.166667,0.05612933,0.05612933,0.839065,0.839065,0,0,1,0,v1,2026-05-13T18:58:56
687,SEQ_A302C9EFAE01,1,0,1,1,1,1,0.470582,0.470582,2.166667,2.166667,0.04775904,0.04775904,0.47588,0.47588,0,0,1,0,v1,2026-05-13T18:58:56
688,SEQ_240717E245BB,1,0,1,1,1,1,0.501336,0.501336,2.4,2.4,0.11467886,0.11467886,0.569339,0.569339,0,0,1,0,v1,2026-05-13T18:58:56
689,SEQ_01D36627C958,1,0,1,1,1,1,0.572316,0.572316,2.222222,2.222222,0.13058254,0.13058254,1.034791,1.034791,0,0,1,0,v1,2026-05-13T18:58:56
691,SEQ_CD0309F2B2E9,1,0,1,1,1,1,0.529907,0.529907,2.5,2.5,0.09428661,0.09428661,1.581643,1.581643,0,0,1,0,v1,2026-05-13T18:58:56
