row_index,protein_label,scaffold,canonical_name,selected_structure_type,selected_structure_source_path,selected_structure_bundle_path,structure_locator,structure_best_available_source
984,R0985_adnectin_SEQ_EBEDF2912663,adnectin,fibronectin type III tenth domain,local_exact_prediction,<local_path_removed>/SEQ_EBEDF2912663_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0985_adnectin_SEQ_EBEDF2912663_local_exact_prediction.pdb,,local_exact_sequence_prediction
985,R0986_adnectin_SEQ_2F03CA99DE6B,adnectin,fibronectin type III tenth domain,local_exact_prediction,<local_path_removed>/SEQ_2F03CA99DE6B_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0986_adnectin_SEQ_2F03CA99DE6B_local_exact_prediction.pdb,,local_exact_sequence_prediction
986,R0987_adnectin_SEQ_2B3AFE57556F,adnectin,fibronectin type III tenth domain,local_exact_prediction,<local_path_removed>/SEQ_2B3AFE57556F_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0987_adnectin_SEQ_2B3AFE57556F_local_exact_prediction.pdb,,local_exact_sequence_prediction
987,R0988_adnectin_SEQ_8A1B7D03FD03,adnectin,fibronectin type III tenth domain,local_exact_prediction,<local_path_removed>/SEQ_8A1B7D03FD03_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0988_adnectin_SEQ_8A1B7D03FD03_local_exact_prediction.pdb,,local_exact_sequence_prediction
988,R0989_EVH1domain_SEQ_A72091D532A5,EVH1domain,"Sprouty-related, EVH1 domain-containing protein 2",PDB_exact,<local_path_removed>/SEQ_A72091D532A5_2JP2_full.pdb,<local_path_removed>/R0989_EVH1domain_SEQ_A72091D532A5_PDB_exact.pdb,,PDB_exact_experimental
989,R0990_phdfingerdomain_SEQ_E3315CC5252A,phdfingerdomain,Pygopus 2 PHD finger,local_exact_prediction,<local_path_removed>/SEQ_E3315CC5252A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0990_phdfingerdomain_SEQ_E3315CC5252A_local_exact_prediction.pdb,,local_exact_sequence_prediction
990,R0991_phdfingerdomain_SEQ_9F3C08183DB3,phdfingerdomain,Pygopus 1 PHD finger,local_exact_prediction,<local_path_removed>/SEQ_9F3C08183DB3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0991_phdfingerdomain_SEQ_9F3C08183DB3_local_exact_prediction.pdb,,local_exact_sequence_prediction
991,R0992_obody_SEQ_2BD3310BCB41,obody,aspartyl tRNA synthetase,PDB_exact,<local_path_removed>/SEQ_2BD3310BCB41_4GLA_chain_C.pdb,<local_path_removed>/R0992_obody_SEQ_2BD3310BCB41_PDB_exact.pdb,4GLA_C,PDB_exact_experimental
992,R0993_obody_SEQ_57A5E1A0AD15,obody,aspartyl tRNA synthetase,local_exact_prediction,<local_path_removed>/SEQ_57A5E1A0AD15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0993_obody_SEQ_57A5E1A0AD15_local_exact_prediction.pdb,,local_exact_sequence_prediction
993,R0994_obody_SEQ_BFD29435A4F9,obody,aspartyl tRNA synthetase OB-fold domain,local_exact_prediction,<local_path_removed>/SEQ_BFD29435A4F9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0994_obody_SEQ_BFD29435A4F9_local_exact_prediction.pdb,,local_exact_sequence_prediction
994,R0995_knottin_SEQ_93F81E690B4A,knottin,MCoTI-II,local_exact_prediction,<local_path_removed>/SEQ_93F81E690B4A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0995_knottin_SEQ_93F81E690B4A_local_exact_prediction.pdb,,local_exact_sequence_prediction
995,R0996_kunitz_SEQ_2E1406220C4B,kunitz,Kunitz-type serine protease inhibitor homolog calcicludine,PDB_exact,<local_path_removed>/SEQ_2E1406220C4B_1BF0_full.pdb,<local_path_removed>/R0996_kunitz_SEQ_2E1406220C4B_PDB_exact.pdb,1BF0_A,PDB_exact_experimental_located
996,R0997_knottin_SEQ_AF0FAD669CBC,knottin,Beta/omega-theraphotoxin-Tp2a,PDB_exact,<local_path_removed>/SEQ_AF0FAD669CBC_2N9T_full.pdb,<local_path_removed>/R0997_knottin_SEQ_AF0FAD669CBC_PDB_exact.pdb,2N9T_A,PDB_exact_experimental_located
997,R0998_kunitz_SEQ_E7F7E28E94D0,kunitz,Bikunin,local_exact_prediction,<local_path_removed>/SEQ_E7F7E28E94D0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0998_kunitz_SEQ_E7F7E28E94D0_local_exact_prediction.pdb,,local_exact_sequence_prediction
998,R0999_kunitz_SEQ_14F79E6665D2,kunitz,placental bikunin,local_exact_prediction,<local_path_removed>/SEQ_14F79E6665D2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R0999_kunitz_SEQ_14F79E6665D2_local_exact_prediction.pdb,,local_exact_sequence_prediction
999,R1000_knottin_SEQ_368EAEA97F8D,knottin,Vascular Endothelial Growth Factor (VEGF),local_exact_prediction,<local_path_removed>/SEQ_368EAEA97F8D_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1000_knottin_SEQ_368EAEA97F8D_local_exact_prediction.pdb,,local_exact_sequence_prediction
1000,R1001_knottin_SEQ_2FA8786F47D3,knottin,humVEGF,local_exact_prediction,<local_path_removed>/SEQ_2FA8786F47D3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1001_knottin_SEQ_2FA8786F47D3_local_exact_prediction.pdb,,local_exact_sequence_prediction
1001,R1002_knottin_SEQ_1B99659683DB,knottin,Vascular Endothelial Growth Factor (VEGF),local_exact_prediction,<local_path_removed>/SEQ_1B99659683DB_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1002_knottin_SEQ_1B99659683DB_local_exact_prediction.pdb,,local_exact_sequence_prediction
1002,R1003_knottin_SEQ_0EF2DFD47632,knottin,Tachystatin-B2,PDB_exact,<local_path_removed>/SEQ_0EF2DFD47632_2DCW_full.pdb,<local_path_removed>/R1003_knottin_SEQ_0EF2DFD47632_PDB_exact.pdb,2DCW_A,PDB_exact_experimental_located
1003,R1004_kunitz_SEQ_50048BE51365,kunitz,HKI-18,local_exact_prediction,<local_path_removed>/SEQ_50048BE51365_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1004_kunitz_SEQ_50048BE51365_local_exact_prediction.pdb,,local_exact_sequence_prediction
1004,R1005_kunitz_SEQ_19A7156B60C7,kunitz,HKI-18,local_exact_prediction,<local_path_removed>/SEQ_19A7156B60C7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1005_kunitz_SEQ_19A7156B60C7_local_exact_prediction.pdb,,local_exact_sequence_prediction
1005,R1006_knottin_SEQ_13DDBA604FF3,knottin,Tachystatin-B1,PDB_exact,<local_path_removed>/SEQ_13DDBA604FF3_2DCV_full.pdb,<local_path_removed>/R1006_knottin_SEQ_13DDBA604FF3_PDB_exact.pdb,2DCV_A,PDB_exact_experimental_located
1006,R1007_cyclotide_SEQ_C6743B5DF681,cyclotide,"Aurelin (Jellyfish, Chordates)",PDB_exact,<local_path_removed>/SEQ_C6743B5DF681_2LG4_full.pdb,<local_path_removed>/R1007_cyclotide_SEQ_C6743B5DF681_PDB_exact.pdb,,PDB_exact_experimental
1007,R1008_knottin_SEQ_BAD446B45BBF,knottin,,PDB_exact,<local_path_removed>/SEQ_BAD446B45BBF_1X5V_full.pdb,<local_path_removed>/R1008_knottin_SEQ_BAD446B45BBF_PDB_exact.pdb,,PDB_exact_experimental
1008,R1009_knottin_SEQ_F48FFA923D13,knottin,,PDB_exact,<local_path_removed>/SEQ_F48FFA923D13_1QK6_full.pdb,<local_path_removed>/R1009_knottin_SEQ_F48FFA923D13_PDB_exact.pdb,,PDB_exact_experimental
1009,R1010_knottin_SEQ_91F8E729FAD8,knottin,,PDB_exact,<local_path_removed>/SEQ_91F8E729FAD8_1AG7_full.pdb,<local_path_removed>/R1010_knottin_SEQ_91F8E729FAD8_PDB_exact.pdb,,PDB_exact_experimental
1010,R1011_knottin_SEQ_2D732694341A,knottin,,PDB_exact,<local_path_removed>/SEQ_2D732694341A_1AG7_full.pdb,<local_path_removed>/R1011_knottin_SEQ_2D732694341A_PDB_exact.pdb,,PDB_exact_experimental
1011,R1012_cyclotide_SEQ_3396FD3CDC12,cyclotide,MrVIB,PDB_exact,<local_path_removed>/SEQ_3396FD3CDC12_1RMK_full.pdb,<local_path_removed>/R1012_cyclotide_SEQ_3396FD3CDC12_PDB_exact.pdb,,PDB_exact_experimental
1012,R1013_cyclotide_SEQ_8D33CAD6A518,cyclotide,Human Defensin Np-1,PDB_exact,<local_path_removed>/SEQ_8D33CAD6A518_2KHT_full.pdb,<local_path_removed>/R1013_cyclotide_SEQ_8D33CAD6A518_PDB_exact.pdb,,PDB_exact_experimental
1013,R1014_knottin_SEQ_5BA4BA9AC119,knottin,,PDB_exact,<local_path_removed>/SEQ_5BA4BA9AC119_1JU8_full.pdb,<local_path_removed>/R1014_knottin_SEQ_5BA4BA9AC119_PDB_exact.pdb,,PDB_exact_experimental
1014,R1015_knottin_SEQ_2F80E7E35E67,knottin,,PDB_exact,<local_path_removed>/SEQ_2F80E7E35E67_1LMR_full.pdb,<local_path_removed>/R1015_knottin_SEQ_2F80E7E35E67_PDB_exact.pdb,,PDB_exact_experimental
1015,R1016_cyclotide_SEQ_106AEB902735,cyclotide,CD-1,local_exact_prediction,<local_path_removed>/SEQ_106AEB902735_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1016_cyclotide_SEQ_106AEB902735_local_exact_prediction.pdb,,local_exact_sequence_prediction
1016,R1017_knottin_SEQ_9A8534BCF2D3,knottin,,PDB_exact,<local_path_removed>/SEQ_9A8534BCF2D3_1I26_full.pdb,<local_path_removed>/R1017_knottin_SEQ_9A8534BCF2D3_PDB_exact.pdb,,PDB_exact_experimental
1017,R1018_Ibody_SEQ_61624A109773,Ibody,Affibody anti-HER2 Z(HER2:41071),local_exact_prediction,<local_path_removed>/SEQ_61624A109773_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1018_Ibody_SEQ_61624A109773_local_exact_prediction.pdb,,local_exact_sequence_prediction
1018,R1019_cyclotide_SEQ_D8540B103774,cyclotide,Ncr044 (Putative Late Nodulin),PDB_exact,<local_path_removed>/SEQ_D8540B103774_6U6G_full.pdb,<local_path_removed>/R1019_cyclotide_SEQ_D8540B103774_PDB_exact.pdb,,PDB_exact_experimental
1019,R1020_cyclotide_SEQ_511ADDD935FC,cyclotide,Viba 8,local_exact_prediction,<local_path_removed>/SEQ_511ADDD935FC_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1020_cyclotide_SEQ_511ADDD935FC_local_exact_prediction.pdb,,local_exact_sequence_prediction
1020,R1021_knottin_SEQ_7A8E8DE0DA68,knottin,,PDB_exact,<local_path_removed>/SEQ_7A8E8DE0DA68_1DKC_full.pdb,<local_path_removed>/R1021_knottin_SEQ_7A8E8DE0DA68_PDB_exact.pdb,,PDB_exact_experimental
1021,R1022_Ibody_SEQ_9B361E35BEAA,Ibody,Affibody anti-Abeta Z(SYM73),local_exact_prediction,<local_path_removed>/SEQ_9B361E35BEAA_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1022_Ibody_SEQ_9B361E35BEAA_local_exact_prediction.pdb,,local_exact_sequence_prediction
1022,R1023_cyclotide_SEQ_8B89389E2AF1,cyclotide,Viba 11,PDB_exact,<local_path_removed>/SEQ_8B89389E2AF1_2KCG_full.pdb,<local_path_removed>/R1023_cyclotide_SEQ_8B89389E2AF1_PDB_exact.pdb,,PDB_exact_experimental
1023,R1024_cyclotide_SEQ_7365FCEB55B0,cyclotide,Acidocin B,PDB_exact,<local_path_removed>/SEQ_7365FCEB55B0_2MWR_full.pdb,<local_path_removed>/R1024_cyclotide_SEQ_7365FCEB55B0_PDB_exact.pdb,,PDB_exact_experimental
1024,R1025_Ibody_SEQ_15BAF787CC9B,Ibody,Evibody anti-Somatostatin receptor CTLA-4R-Som1,local_exact_prediction,<local_path_removed>/SEQ_15BAF787CC9B_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1025_Ibody_SEQ_15BAF787CC9B_local_exact_prediction.pdb,,local_exact_sequence_prediction
1025,R1026_Ibody_SEQ_1927D5670A85,Ibody,Evibody anti-Somatostatin receptor CTLA-4R(cys121)Som1,local_exact_prediction,<local_path_removed>/SEQ_1927D5670A85_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1026_Ibody_SEQ_1927D5670A85_local_exact_prediction.pdb,,local_exact_sequence_prediction
1026,R1027_Ibody_SEQ_D98E6C6DD7C4,Ibody,Evibody anti-Somatostatin receptor CTLA-4R-Som3,local_exact_prediction,<local_path_removed>/SEQ_D98E6C6DD7C4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1027_Ibody_SEQ_D98E6C6DD7C4_local_exact_prediction.pdb,,local_exact_sequence_prediction
1027,R1028_cyclotide_SEQ_8A54730D2790,cyclotide,PnIA,local_exact_prediction,<local_path_removed>/SEQ_8A54730D2790_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1028_cyclotide_SEQ_8A54730D2790_local_exact_prediction.pdb,,local_exact_sequence_prediction
1028,R1029_cyclotide_SEQ_6C3FAB49E6B7,cyclotide,Vodo Peptide M,local_exact_prediction,<local_path_removed>/SEQ_6C3FAB49E6B7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1029_cyclotide_SEQ_6C3FAB49E6B7_local_exact_prediction.pdb,,local_exact_sequence_prediction
1029,R1030_cyclotide_SEQ_8964A1584BCB,cyclotide,"Bovine Neutrophil Beta-Defensin 12 (Bnbd-12; Cattle, Ruminant, Mammals; Animals)",PDB_exact,<local_path_removed>/SEQ_8964A1584BCB_1BNB_full.pdb,<local_path_removed>/R1030_cyclotide_SEQ_8964A1584BCB_PDB_exact.pdb,,PDB_exact_experimental
1030,R1031_affimer_SEQ_D70C587A68A7,affimer,Affimer anti-Fc-gamma-RIIIA F4,PDB_exact,<local_path_removed>/SEQ_D70C587A68A7_5ML9_full.pdb,<local_path_removed>/R1031_affimer_SEQ_D70C587A68A7_PDB_exact.pdb,,PDB_exact_experimental
1031,R1032_cyclotide_SEQ_A287FD1D544D,cyclotide,Conkunitzin-S2,PDB_exact,<local_path_removed>/SEQ_A287FD1D544D_2J6D_full.pdb,<local_path_removed>/R1032_cyclotide_SEQ_A287FD1D544D_PDB_exact.pdb,,PDB_exact_experimental
1032,R1033_knottin_SEQ_96049DD523A6,knottin,,PDB_exact,<local_path_removed>/SEQ_96049DD523A6_1P8B_full.pdb,<local_path_removed>/R1033_knottin_SEQ_96049DD523A6_PDB_exact.pdb,,PDB_exact_experimental
1033,R1034_cyclotide_SEQ_6A4842FF9F08,cyclotide,Bacillomycin F,local_exact_prediction,<local_path_removed>/SEQ_6A4842FF9F08_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1034_cyclotide_SEQ_6A4842FF9F08_local_exact_prediction.pdb,,local_exact_sequence_prediction
1034,R1035_cyclotide_SEQ_179E93B2447B,cyclotide,Sapecin (Defensins),PDB_exact,<local_path_removed>/SEQ_179E93B2447B_1L4V_full.pdb,<local_path_removed>/R1035_cyclotide_SEQ_179E93B2447B_PDB_exact.pdb,,PDB_exact_experimental
1035,R1036_cyclotide_SEQ_BC873C27CAD8,cyclotide,Petunia Hybrida Defensin 1,PDB_exact,<local_path_removed>/SEQ_BC873C27CAD8_1N4N_full.pdb,<local_path_removed>/R1036_cyclotide_SEQ_BC873C27CAD8_PDB_exact.pdb,,PDB_exact_experimental
1036,R1037_cyclotide_SEQ_166A0BDB74D3,cyclotide,[G12A]kalata B1,PDB_exact,<local_path_removed>/SEQ_166A0BDB74D3_1NB1_full.pdb,<local_path_removed>/R1037_cyclotide_SEQ_166A0BDB74D3_PDB_exact.pdb,,PDB_exact_experimental
1037,R1038_cyclotide_SEQ_83102DDE915E,cyclotide,"Human Defensin-5 (Hd-5; Defensin, Alpha 5)",PDB_exact,<local_path_removed>/SEQ_83102DDE915E_1ZMP_full.pdb,<local_path_removed>/R1038_cyclotide_SEQ_83102DDE915E_PDB_exact.pdb,,PDB_exact_experimental
1038,R1039_affimer_SEQ_114EBD6F4E53,affimer,Affimer anti-ySUMO clone 20,local_exact_prediction,<local_path_removed>/SEQ_114EBD6F4E53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1039_affimer_SEQ_114EBD6F4E53_local_exact_prediction.pdb,,local_exact_sequence_prediction
1039,R1040_affimer_SEQ_7E02C8407329,affimer,Affimer anti-ySUMO clone 15,local_exact_prediction,<local_path_removed>/SEQ_7E02C8407329_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1040_affimer_SEQ_7E02C8407329_local_exact_prediction.pdb,,local_exact_sequence_prediction
1040,R1041_affimer_SEQ_0D1ADFCB7D8F,affimer,Affimer anti-ySUMO clone 22,local_exact_prediction,<local_path_removed>/SEQ_0D1ADFCB7D8F_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1041_affimer_SEQ_0D1ADFCB7D8F_local_exact_prediction.pdb,,local_exact_sequence_prediction
1041,R1042_cyclotide_SEQ_6A43FD5EA9DC,cyclotide,Cyclo[D-Ala-Oval-D-Val-D-Oleu-D-Ala-Oval-Val-D-Oleu-D-Ala-Oval-Val-D-Oleu],local_exact_prediction,<local_path_removed>/SEQ_6A43FD5EA9DC_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1042_cyclotide_SEQ_6A43FD5EA9DC_local_exact_prediction.pdb,,local_exact_sequence_prediction
1042,R1043_cyclotide_SEQ_6BE0EFC66E2B,cyclotide,GmIXA cyclic,PDB_exact,<local_path_removed>/SEQ_6BE0EFC66E2B_1IXT_full.pdb,<local_path_removed>/R1043_cyclotide_SEQ_6BE0EFC66E2B_PDB_exact.pdb,,PDB_exact_experimental
1043,R1044_cyclotide_SEQ_AAEDAA0FEEDB,cyclotide,"(3S,6R,9S,12R,15S,18R)-3-Butyl-6,12,15,18-Tetraisopropyl-4,10,16-Trimethyl-9-Sec-Butyl-1,7,13-Trioxa-4,10,16-Triazacyclooctadecane-2,5,8,11,14,17-Hexone",local_exact_prediction,<local_path_removed>/SEQ_AAEDAA0FEEDB_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1044_cyclotide_SEQ_AAEDAA0FEEDB_local_exact_prediction.pdb,,local_exact_sequence_prediction
1044,R1045_adnectin_SEQ_AF30ABE91422,adnectin,Monobody anti-ICMT MB-15,PDB_exact,<local_path_removed>/SEQ_AF30ABE91422_5V7P_full.pdb,<local_path_removed>/R1045_adnectin_SEQ_AF30ABE91422_PDB_exact.pdb,,PDB_exact_experimental
1045,R1046_knottin_SEQ_34669548F14A,knottin,,PDB_exact,<local_path_removed>/SEQ_34669548F14A_1NBJ_full.pdb,<local_path_removed>/R1046_knottin_SEQ_34669548F14A_PDB_exact.pdb,,PDB_exact_experimental
1046,R1047_knottin_SEQ_B78F75B84A68,knottin,,PDB_exact,<local_path_removed>/SEQ_B78F75B84A68_1VTX_full.pdb,<local_path_removed>/R1047_knottin_SEQ_B78F75B84A68_PDB_exact.pdb,,PDB_exact_experimental
1047,R1048_cyclotide_SEQ_9033148A984A,cyclotide,"2-Amino-4,6-Dimethyl-3-Oxophenoxazine-1,9-Dicarboxylic Acid Bis[1-[10,13-Dimethyl-2,5,8,11,14-Pentaoxo-3,9-Di(Propan-2-Yl)-1,4,7,10,13-Pentazabicyclo[13.3.0]Octadecan-6-Yl]Ethyl] Ester",local_exact_prediction,<local_path_removed>/SEQ_9033148A984A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1048_cyclotide_SEQ_9033148A984A_local_exact_prediction.pdb,,local_exact_sequence_prediction
1048,R1049_knottin_SEQ_0FE34D351A8A,knottin,,PDB_exact,<local_path_removed>/SEQ_0FE34D351A8A_2MAU_full.pdb,<local_path_removed>/R1049_knottin_SEQ_0FE34D351A8A_PDB_exact.pdb,,PDB_exact_experimental
1049,R1050_knottin_SEQ_9D030F6E19A4,knottin,,PDB_exact,<local_path_removed>/SEQ_9D030F6E19A4_2MYH_full.pdb,<local_path_removed>/R1050_knottin_SEQ_9D030F6E19A4_PDB_exact.pdb,,PDB_exact_experimental
1050,R1051_cyclotide_SEQ_68A6E3BEB1DB,cyclotide,G11.1,PDB_exact,<local_path_removed>/SEQ_68A6E3BEB1DB_6CEI_full.pdb,<local_path_removed>/R1051_cyclotide_SEQ_68A6E3BEB1DB_PDB_exact.pdb,,PDB_exact_experimental
1051,R1052_cyclotide_SEQ_E7EE2D96D382,cyclotide,TxVA,local_exact_prediction,<local_path_removed>/SEQ_E7EE2D96D382_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1052_cyclotide_SEQ_E7EE2D96D382_local_exact_prediction.pdb,,local_exact_sequence_prediction
1052,R1053_knottin_SEQ_A7F6DEA711DD,knottin,,PDB_exact,<local_path_removed>/SEQ_A7F6DEA711DD_2MT8_full.pdb,<local_path_removed>/R1053_knottin_SEQ_A7F6DEA711DD_PDB_exact.pdb,,PDB_exact_experimental
1053,R1054_avimer_SEQ_3F4ACE0F456C,avimer,Avimer anti-FGFR1c/KLB C3201,local_exact_prediction,<local_path_removed>/SEQ_3F4ACE0F456C_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1054_avimer_SEQ_3F4ACE0F456C_local_exact_prediction.pdb,,local_exact_sequence_prediction
1054,R1055_avimer_SEQ_759B1A27D9B4,avimer,Avimer anti-KLB C2240,local_exact_prediction,<local_path_removed>/SEQ_759B1A27D9B4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1055_avimer_SEQ_759B1A27D9B4_local_exact_prediction.pdb,,local_exact_sequence_prediction
1055,R1056_avimer_SEQ_747905F623EC,avimer,Avimer anti-FGFR1c C2987,local_exact_prediction,<local_path_removed>/SEQ_747905F623EC_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1056_avimer_SEQ_747905F623EC_local_exact_prediction.pdb,,local_exact_sequence_prediction
1056,R1057_avimer_SEQ_3CFE05BB5FF8,avimer,Avimer anti-FGFR1c/KLB C3209,local_exact_prediction,<local_path_removed>/SEQ_3CFE05BB5FF8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1057_avimer_SEQ_3CFE05BB5FF8_local_exact_prediction.pdb,,local_exact_sequence_prediction
1057,R1058_knottin_SEQ_E6E91B3D4EB3,knottin,,PDB_exact,<local_path_removed>/SEQ_E6E91B3D4EB3_2ERI_full.pdb,<local_path_removed>/R1058_knottin_SEQ_E6E91B3D4EB3_PDB_exact.pdb,,PDB_exact_experimental
1058,R1059_knottin_SEQ_A36B28EA26ED,knottin,,PDB_exact,<local_path_removed>/SEQ_A36B28EA26ED_1BH4_full.pdb,<local_path_removed>/R1059_knottin_SEQ_A36B28EA26ED_PDB_exact.pdb,,PDB_exact_experimental
1059,R1060_knottin_SEQ_1B1C229C5ADB,knottin,,PDB_exact,<local_path_removed>/SEQ_1B1C229C5ADB_2KUK_full.pdb,<local_path_removed>/R1060_knottin_SEQ_1B1C229C5ADB_PDB_exact.pdb,,PDB_exact_experimental
1060,R1061_knottin_SEQ_0B459F735DF8,knottin,,PDB_exact,<local_path_removed>/SEQ_0B459F735DF8_2B38_full.pdb,<local_path_removed>/R1061_knottin_SEQ_0B459F735DF8_PDB_exact.pdb,,PDB_exact_experimental
1061,R1062_knottin_SEQ_D7286932E259,knottin,,PDB_exact,<local_path_removed>/SEQ_D7286932E259_2JWM_full.pdb,<local_path_removed>/R1062_knottin_SEQ_D7286932E259_PDB_exact.pdb,,PDB_exact_experimental
1062,R1063_knottin_SEQ_EB5BD689BCD3,knottin,,PDB_exact,<local_path_removed>/SEQ_EB5BD689BCD3_2F2J_full.pdb,<local_path_removed>/R1063_knottin_SEQ_EB5BD689BCD3_PDB_exact.pdb,,PDB_exact_experimental
1063,R1064_knottin_SEQ_4BF5E4B9B81A,knottin,,PDB_exact,<local_path_removed>/SEQ_4BF5E4B9B81A_2F2I_full.pdb,<local_path_removed>/R1064_knottin_SEQ_4BF5E4B9B81A_PDB_exact.pdb,,PDB_exact_experimental
1064,R1065_knottin_SEQ_42109FB413EE,knottin,,PDB_exact,<local_path_removed>/SEQ_42109FB413EE_2ROO_full.pdb,<local_path_removed>/R1065_knottin_SEQ_42109FB413EE_PDB_exact.pdb,,PDB_exact_experimental
1065,R1066_knottin_SEQ_1A03EA634539,knottin,,PDB_exact,<local_path_removed>/SEQ_1A03EA634539_1OMB_full.pdb,<local_path_removed>/R1066_knottin_SEQ_1A03EA634539_PDB_exact.pdb,,PDB_exact_experimental
1066,R1067_knottin_SEQ_58398C995B53,knottin,,PDB_exact,<local_path_removed>/SEQ_58398C995B53_2MI9_full.pdb,<local_path_removed>/R1067_knottin_SEQ_58398C995B53_PDB_exact.pdb,,PDB_exact_experimental
1067,R1068_knottin_SEQ_0869B8E70D85,knottin,,PDB_exact,<local_path_removed>/SEQ_0869B8E70D85_1HTX_full.pdb,<local_path_removed>/R1068_knottin_SEQ_0869B8E70D85_PDB_exact.pdb,,PDB_exact_experimental
1068,R1069_knottin_SEQ_AAE72F391F1F,knottin,,PDB_exact,<local_path_removed>/SEQ_AAE72F391F1F_5GSF_full.pdb,<local_path_removed>/R1069_knottin_SEQ_AAE72F391F1F_PDB_exact.pdb,,PDB_exact_experimental
1069,R1070_knottin_SEQ_76B09DFD5E83,knottin,,PDB_exact,<local_path_removed>/SEQ_76B09DFD5E83_1HVW_full.pdb,<local_path_removed>/R1070_knottin_SEQ_76B09DFD5E83_PDB_exact.pdb,,PDB_exact_experimental
1070,R1071_knottin_SEQ_30020DB18548,knottin,,PDB_exact,<local_path_removed>/SEQ_30020DB18548_1FYG_full.pdb,<local_path_removed>/R1071_knottin_SEQ_30020DB18548_PDB_exact.pdb,,PDB_exact_experimental
1071,R1072_cyclotide_SEQ_7F185044DBF6,cyclotide,MVIIA[R10K],PDB_exact,<local_path_removed>/SEQ_7F185044DBF6_1TT3_full.pdb,<local_path_removed>/R1072_cyclotide_SEQ_7F185044DBF6_PDB_exact.pdb,,PDB_exact_experimental
